      Step     Time          Energy          fmax
BFGS:    0 14:22:27     -172.269669        2.627256
BFGS:    1 14:22:28     -172.473236        1.494116
BFGS:    2 14:22:28     -172.598557        0.940254
BFGS:    3 14:22:28     -172.630630        0.717108
BFGS:    4 14:22:28     -172.654114        0.518950
BFGS:    5 14:22:29     -172.666840        0.589480
BFGS:    6 14:22:29     -172.682724        0.537951
BFGS:    7 14:22:29     -172.704498        0.464500
BFGS:    8 14:22:29     -172.719711        0.395581
BFGS:    9 14:22:30     -172.728989        0.312524
BFGS:   10 14:22:30     -172.735168        0.260117
BFGS:   11 14:22:30     -172.741043        0.181717
BFGS:   12 14:22:31     -172.745972        0.161391
BFGS:   13 14:22:31     -172.749130        0.121596
BFGS:   14 14:22:31     -172.750854        0.078223
BFGS:   15 14:22:32     -172.752029        0.094657
BFGS:   16 14:22:32     -172.753540        0.108942
BFGS:   17 14:22:32     -172.755066        0.097441
BFGS:   18 14:22:32     -172.756134        0.074118
BFGS:   19 14:22:33     -172.756699        0.067282
BFGS:   20 14:22:33     -172.757217        0.065050
BFGS:   21 14:22:33     -172.757980        0.071150
BFGS:   22 14:22:33     -172.758881        0.069239
BFGS:   23 14:22:34     -172.759567        0.067239
BFGS:   24 14:22:34     -172.759979        0.063659
BFGS:   25 14:22:34     -172.760345        0.055212
BFGS:   26 14:22:34     -172.760773        0.046528
