      Step     Time          Energy          fmax
BFGS:    0 15:21:16     -172.636429        0.565478
BFGS:    1 15:21:16     -172.651901        0.384885
BFGS:    2 15:21:16     -172.661041        0.347693
BFGS:    3 15:21:17     -172.670181        0.381144
BFGS:    4 15:21:17     -172.682724        0.411515
BFGS:    5 15:21:17     -172.690399        0.232435
BFGS:    6 15:21:17     -172.693970        0.141419
BFGS:    7 15:21:17     -172.696487        0.184170
BFGS:    8 15:21:18     -172.700241        0.249205
BFGS:    9 15:21:18     -172.705032        0.251162
BFGS:   10 15:21:18     -172.708649        0.160686
BFGS:   11 15:21:19     -172.711029        0.159288
BFGS:   12 15:21:19     -172.714432        0.288215
BFGS:   13 15:21:19     -172.719604        0.469567
BFGS:   14 15:21:19     -172.727966        0.596402
BFGS:   15 15:21:20     -172.736420        0.499825
BFGS:   16 15:21:20     -172.742615        0.218524
BFGS:   17 15:21:20     -172.745270        0.172594
BFGS:   18 15:21:20     -172.747726        0.204697
BFGS:   19 15:21:20     -172.751083        0.190498
BFGS:   20 15:21:21     -172.753204        0.145354
BFGS:   21 15:21:21     -172.753937        0.054308
BFGS:   22 15:21:21     -172.754211        0.055326
BFGS:   23 15:21:21     -172.754578        0.073554
BFGS:   24 15:21:21     -172.755127        0.103476
BFGS:   25 15:21:22     -172.755692        0.102145
BFGS:   26 15:21:22     -172.756104        0.059272
BFGS:   27 15:21:22     -172.756409        0.066276
BFGS:   28 15:21:23     -172.756851        0.082607
BFGS:   29 15:21:23     -172.757507        0.087257
BFGS:   30 15:21:23     -172.758148        0.081622
BFGS:   31 15:21:24     -172.758530        0.052632
BFGS:   32 15:21:24     -172.758728        0.051951
BFGS:   33 15:21:24     -172.759003        0.058736
BFGS:   34 15:21:24     -172.759521        0.085526
BFGS:   35 15:21:25     -172.760269        0.099180
BFGS:   36 15:21:25     -172.761017        0.064524
BFGS:   37 15:21:25     -172.761520        0.054811
BFGS:   38 15:21:25     -172.761917        0.055544
BFGS:   39 15:21:26     -172.762451        0.095797
BFGS:   40 15:21:26     -172.763290        0.113019
BFGS:   41 15:21:26     -172.764206        0.071359
BFGS:   42 15:21:27     -172.764923        0.073010
BFGS:   43 15:21:27     -172.765533        0.072011
BFGS:   44 15:21:27     -172.766373        0.128188
BFGS:   45 15:21:27     -172.767654        0.167447
BFGS:   46 15:21:28     -172.769669        0.167510
BFGS:   47 15:21:28     -172.775528        0.357339
BFGS:   48 15:21:28     -172.780624        0.832039
BFGS:   49 15:21:28     -172.781479        1.414203
BFGS:   50 15:21:28     -172.803345        1.160070
BFGS:   51 15:21:29     -172.936905        1.676780
BFGS:   52 15:21:29     -173.201126        1.801650
BFGS:   53 15:21:29     -173.234711        2.198854
BFGS:   54 15:21:29     -173.370071        3.084349
BFGS:   55 15:21:30     -173.483032        1.693001
BFGS:   56 15:21:30     -173.594574        0.848611
BFGS:   57 15:21:30     -173.625092        1.712966
BFGS:   58 15:21:30     -173.679474        0.241555
BFGS:   59 15:21:31     -173.685577        0.237512
BFGS:   60 15:21:31     -173.692276        0.340655
BFGS:   61 15:21:31     -173.696777        0.218944
BFGS:   62 15:21:32     -173.701172        0.102600
BFGS:   63 15:21:32     -173.702377        0.060390
BFGS:   64 15:21:32     -173.702896        0.061145
BFGS:   65 15:21:32     -173.703735        0.048140
