      Step     Time          Energy          fmax
BFGS:    0 14:29:06     -172.363678        2.728496
BFGS:    1 14:29:06     -172.527161        1.461782
BFGS:    2 14:29:06     -172.619919        0.669052
BFGS:    3 14:29:07     -172.645538        0.582441
BFGS:    4 14:29:07     -172.669418        0.220659
BFGS:    5 14:29:07     -172.674713        0.239160
BFGS:    6 14:29:07     -172.685394        0.384674
BFGS:    7 14:29:08     -172.701111        0.421596
BFGS:    8 14:29:08     -172.716873        0.360025
BFGS:    9 14:29:08     -172.725128        0.242692
BFGS:   10 14:29:08     -172.730423        0.188538
BFGS:   11 14:29:08     -172.736969        0.245942
BFGS:   12 14:29:09     -172.744415        0.246808
BFGS:   13 14:29:09     -172.750824        0.189488
BFGS:   14 14:29:09     -172.754395        0.096180
BFGS:   15 14:29:09     -172.755615        0.082182
BFGS:   16 14:29:10     -172.756760        0.102223
BFGS:   17 14:29:10     -172.758743        0.123627
BFGS:   18 14:29:10     -172.760788        0.110778
BFGS:   19 14:29:10     -172.762497        0.085500
BFGS:   20 14:29:10     -172.764236        0.085477
BFGS:   21 14:29:11     -172.766449        0.106794
BFGS:   22 14:29:11     -172.769882        0.135529
BFGS:   23 14:29:11     -172.776031        0.198647
BFGS:   24 14:29:12     -172.784424        0.296300
BFGS:   25 14:29:12     -172.792221        0.194975
BFGS:   26 14:29:12     -172.796951        0.242878
BFGS:   27 14:29:13     -172.800964        0.066470
BFGS:   28 14:29:13     -172.802124        0.225690
BFGS:   29 14:29:13     -172.804276        0.048863
