      Step     Time          Energy          fmax
BFGS:    0 16:19:12     -172.567184        0.296195
BFGS:    1 16:19:12     -172.571655        0.270239
BFGS:    2 16:19:13     -172.579819        0.407464
BFGS:    3 16:19:13     -172.587234        0.475628
BFGS:    4 16:19:13     -172.599319        0.515246
BFGS:    5 16:19:13     -172.643585        1.034579
BFGS:    6 16:19:13     -172.966278        2.371855
BFGS:    7 16:19:14     -173.055862        2.168198
BFGS:    8 16:19:14     -173.248779        1.746774
BFGS:    9 16:19:14     -173.364090        1.528316
BFGS:   10 16:19:14     -173.547867        1.609681
BFGS:   11 16:19:15     -173.597565        0.644782
BFGS:   12 16:19:15     -173.617523        0.449814
BFGS:   13 16:19:15     -173.634415        0.169793
BFGS:   14 16:19:15     -173.637756        0.171309
BFGS:   15 16:19:16     -173.643784        0.191189
BFGS:   16 16:19:16     -173.648788        0.214593
BFGS:   17 16:19:16     -173.656006        0.252785
BFGS:   18 16:19:16     -173.662842        0.195871
BFGS:   19 16:19:16     -173.669357        0.179841
BFGS:   20 16:19:17     -173.675217        0.191079
BFGS:   21 16:19:17     -173.687256        0.342122
BFGS:   22 16:19:17     -173.703049        0.336623
BFGS:   23 16:19:18     -173.710114        0.127949
BFGS:   24 16:19:18     -173.711273        0.094256
BFGS:   25 16:19:18     -173.712433        0.095195
BFGS:   26 16:19:18     -173.714096        0.137441
BFGS:   27 16:19:18     -173.715561        0.113552
BFGS:   28 16:19:19     -173.716187        0.043246
