      Step     Time          Energy          fmax
BFGS:    0 14:54:51     -166.895279        9.848147
BFGS:    1 14:54:51     -170.981583        2.730490
BFGS:    2 14:54:51     -171.533829        1.589560
BFGS:    3 14:54:51     -171.793930        0.851258
BFGS:    4 14:54:52     -171.887344        1.002742
BFGS:    5 14:54:52     -172.118240        1.335047
BFGS:    6 14:54:52     -172.328674        1.202501
BFGS:    7 14:54:52     -172.492432        0.822042
BFGS:    8 14:54:52     -172.589279        0.474653
BFGS:    9 14:54:53     -172.637955        0.342606
BFGS:   10 14:54:53     -172.651123        0.202864
BFGS:   11 14:54:53     -172.657669        0.146858
BFGS:   12 14:54:53     -172.662750        0.137211
BFGS:   13 14:54:54     -172.666763        0.144151
BFGS:   14 14:54:54     -172.670273        0.110626
BFGS:   15 14:54:54     -172.672287        0.078144
BFGS:   16 14:54:54     -172.673264        0.078225
BFGS:   17 14:54:54     -172.674438        0.086592
BFGS:   18 14:54:55     -172.677002        0.098523
BFGS:   19 14:54:55     -172.681976        0.099004
BFGS:   20 14:54:55     -172.687881        0.152278
BFGS:   21 14:54:55     -172.691650        0.153676
BFGS:   22 14:54:56     -172.702103        0.200542
BFGS:   23 14:54:56     -172.707886        0.167668
BFGS:   24 14:54:56     -172.730194        0.286939
BFGS:   25 14:54:56     -172.744888        0.155500
BFGS:   26 14:54:57     -172.730133        1.071867
BFGS:   27 14:54:57     -172.760452        0.154774
BFGS:   28 14:54:57     -172.766525        0.184010
BFGS:   29 14:54:57     -172.769684        0.682569
BFGS:   30 14:54:58     -172.782486        0.113467
BFGS:   31 14:54:58     -172.788101        0.089091
BFGS:   32 14:54:58     -172.794739        0.334608
BFGS:   33 14:54:58     -172.798996        0.086044
BFGS:   34 14:54:58     -172.800461        0.088449
BFGS:   35 14:54:59     -172.802185        0.084736
BFGS:   36 14:54:59     -172.803177        0.071738
BFGS:   37 14:54:59     -172.804733        0.035225
