      Step     Time          Energy          fmax
BFGS:    0 03:32:01     -200.467347        6.526126
BFGS:    1 03:32:05     -202.382048        3.077618
BFGS:    2 03:32:08     -203.237386        1.458552
BFGS:    3 03:32:12     -203.520331        1.598316
BFGS:    4 03:32:15     -203.750541        1.483885
BFGS:    5 03:32:19     -203.959508        1.414891
BFGS:    6 03:32:22     -204.124161        1.401570
BFGS:    7 03:32:26     -204.415797        2.345023
BFGS:    8 03:32:29     -204.848185        2.532276
BFGS:    9 03:32:32     -205.264710        1.964451
BFGS:   10 03:32:36     -205.519353        1.287449
BFGS:   11 03:32:39     -205.706370        1.049492
BFGS:   12 03:32:42     -205.924550        0.765989
BFGS:   13 03:32:46     -206.093606        0.899119
BFGS:   14 03:32:49     -206.211476        0.730662
BFGS:   15 03:32:52     -206.287455        0.460148
BFGS:   16 03:32:56     -206.335673        0.422417
BFGS:   17 03:32:59     -206.365945        0.361751
BFGS:   18 03:33:02     -206.387559        0.285064
BFGS:   19 03:33:05     -206.402663        0.221134
BFGS:   20 03:33:08     -206.413127        0.138980
BFGS:   21 03:33:11     -206.417392        0.074783
BFGS:   22 03:33:14     -206.419175        0.066310
BFGS:   23 03:33:17     -206.420773        0.046838
