      Step     Time          Energy          fmax
BFGS:    0 12:11:45     -198.141221        8.831761
BFGS:    1 12:11:48     -201.878566        3.476598
BFGS:    2 12:11:50     -203.021861        1.763156
BFGS:    3 12:11:53     -203.451537        1.596868
BFGS:    4 12:11:56     -203.740742        1.413186
BFGS:    5 12:11:58     -204.080727        1.627151
BFGS:    6 12:12:01     -204.401749        1.882762
BFGS:    7 12:12:03     -204.831343        1.897347
BFGS:    8 12:12:06     -205.302808        1.613748
BFGS:    9 12:12:08     -205.707942        1.088246
BFGS:   10 12:12:11     -205.990821        0.731472
BFGS:   11 12:12:13     -206.158206        0.561677
BFGS:   12 12:12:16     -206.235390        0.560425
BFGS:   13 12:12:18     -206.267115        0.518981
BFGS:   14 12:12:21     -206.333400        0.361040
BFGS:   15 12:12:23     -206.362386        0.367458
BFGS:   16 12:12:26     -206.380698        0.291436
BFGS:   17 12:12:28     -206.392678        0.185192
BFGS:   18 12:12:31     -206.400119        0.158542
BFGS:   19 12:12:33     -206.406375        0.217080
BFGS:   20 12:12:36     -206.413007        0.210290
BFGS:   21 12:12:38     -206.417260        0.132048
BFGS:   22 12:12:40     -206.419005        0.075005
BFGS:   23 12:12:43     -206.419999        0.097904
BFGS:   24 12:12:45     -206.421267        0.109552
BFGS:   25 12:12:47     -206.422950        0.071469
BFGS:   26 12:12:50     -206.424184        0.044728
