      Step     Time          Energy          fmax
BFGS:    0 11:15:06     -204.142203        2.824590
BFGS:    1 11:15:09     -204.569711        1.927549
BFGS:    2 11:15:11     -204.994488        1.297050
BFGS:    3 11:15:14     -205.137503        1.253475
BFGS:    4 11:15:17     -205.263837        0.845357
BFGS:    5 11:15:20     -205.331687        0.908105
BFGS:    6 11:15:23     -205.409835        1.104735
BFGS:    7 11:15:25     -205.565636        1.654168
BFGS:    8 11:15:28     -205.804969        1.735743
BFGS:    9 11:15:31     -206.005662        1.205746
BFGS:   10 11:15:34     -206.094136        0.675265
BFGS:   11 11:15:37     -206.160697        0.698541
BFGS:   12 11:15:40     -206.243159        0.966045
BFGS:   13 11:15:43     -206.311703        0.859085
BFGS:   14 11:15:45     -206.360402        0.618803
BFGS:   15 11:15:48     -206.379992        0.284271
BFGS:   16 11:15:50     -206.391101        0.383008
BFGS:   17 11:15:53     -206.407225        0.360797
BFGS:   18 11:15:55     -206.414744        0.190221
BFGS:   19 11:15:58     -206.416619        0.101744
BFGS:   20 11:16:00     -206.417763        0.088780
BFGS:   21 11:16:03     -206.419039        0.106476
BFGS:   22 11:16:05     -206.420134        0.084842
BFGS:   23 11:16:07     -206.420851        0.050135
BFGS:   24 11:16:10     -206.421157        0.039811
