      Step     Time          Energy          fmax
BFGS:    0 16:38:28     -205.858199        0.781365
BFGS:    1 16:38:31     -205.891892        0.573817
BFGS:    2 16:38:33     -205.950372        0.731012
BFGS:    3 16:38:36     -205.985440        0.843027
BFGS:    4 16:38:39     -206.021151        0.604626
BFGS:    5 16:38:42     -206.038420        0.385033
BFGS:    6 16:38:44     -206.053384        0.529198
BFGS:    7 16:38:47     -206.080491        0.869254
BFGS:    8 16:38:50     -206.133843        1.185741
BFGS:    9 16:38:53     -206.210912        1.169254
BFGS:   10 16:38:56     -206.274447        0.728529
BFGS:   11 16:38:58     -206.311373        0.434621
BFGS:   12 16:39:01     -206.340054        0.567271
BFGS:   13 16:39:04     -206.369284        0.717713
BFGS:   14 16:39:06     -206.395484        0.533996
BFGS:   15 16:39:09     -206.409735        0.199975
BFGS:   16 16:39:11     -206.413701        0.151162
BFGS:   17 16:39:14     -206.416629        0.175497
BFGS:   18 16:39:17     -206.420728        0.211416
BFGS:   19 16:39:19     -206.423375        0.123247
BFGS:   20 16:39:22     -206.424365        0.064021
BFGS:   21 16:39:24     -206.424704        0.036331
