      Step     Time          Energy          fmax
BFGS:    0 00:04:53     -200.467345        6.526131
BFGS:    1 00:04:56     -202.382046        3.077619
BFGS:    2 00:04:59     -203.237387        1.458549
BFGS:    3 00:05:01     -203.520333        1.598317
BFGS:    4 00:05:04     -203.750541        1.483884
BFGS:    5 00:05:07     -203.959508        1.414897
BFGS:    6 00:05:09     -204.124158        1.401575
BFGS:    7 00:05:12     -204.415803        2.345063
BFGS:    8 00:05:15     -204.848185        2.532275
BFGS:    9 00:05:17     -205.264712        1.964431
BFGS:   10 00:05:20     -205.519355        1.287464
BFGS:   11 00:05:22     -205.706380        1.049478
BFGS:   12 00:05:25     -205.924548        0.765943
BFGS:   13 00:05:28     -206.093602        0.899152
BFGS:   14 00:05:30     -206.211478        0.730654
BFGS:   15 00:05:33     -206.287455        0.460151
BFGS:   16 00:05:35     -206.335677        0.422414
BFGS:   17 00:05:38     -206.365943        0.361751
BFGS:   18 00:05:40     -206.387559        0.285073
BFGS:   19 00:05:43     -206.402663        0.221132
BFGS:   20 00:05:45     -206.413125        0.138981
BFGS:   21 00:05:48     -206.417392        0.074788
BFGS:   22 00:05:50     -206.419171        0.066308
BFGS:   23 00:05:53     -206.420771        0.046841
