      Step     Time          Energy          fmax
BFGS:    0 19:41:22     -204.204398        7.093941
BFGS:    1 19:41:24     -205.018899        2.841891
BFGS:    2 19:41:27     -205.355695        1.292146
BFGS:    3 19:41:30     -205.545840        0.965834
BFGS:    4 19:41:33     -205.648684        1.676030
BFGS:    5 19:41:35     -205.825045        2.200617
BFGS:    6 19:41:38     -206.200484        2.431265
BFGS:    7 19:41:41     -206.256875        2.254807
BFGS:    8 19:41:43     -206.521174        1.414374
BFGS:    9 19:41:46     -206.687411        0.487477
BFGS:   10 19:41:49     -206.791379        1.042809
BFGS:   11 19:41:51     -206.836690        1.218839
BFGS:   12 19:41:54     -206.905391        0.828529
BFGS:   13 19:41:56     -206.923981        0.617694
BFGS:   14 19:41:59     -206.946692        0.511891
BFGS:   15 19:42:02     -206.966199        0.540411
BFGS:   16 19:42:04     -206.981578        0.396129
BFGS:   17 19:42:07     -206.989562        0.191817
BFGS:   18 19:42:09     -206.992640        0.044106
