      Step     Time          Energy          fmax
BFGS:    0 04:29:19     -194.012889        2.592704
BFGS:    1 04:29:21     -194.224922        1.693241
BFGS:    2 04:29:24     -194.428819        1.178302
BFGS:    3 04:29:26     -194.480808        0.754836
BFGS:    4 04:29:29     -194.492980        0.294252
BFGS:    5 04:29:32     -194.498395        0.385374
BFGS:    6 04:29:34     -194.519613        0.747186
BFGS:    7 04:29:37     -194.550071        0.840428
BFGS:    8 04:29:39     -194.588487        0.561783
BFGS:    9 04:29:42     -194.613731        0.701925
BFGS:   10 04:29:45     -194.670133        2.007225
BFGS:   11 04:29:47     -194.745914        1.400948
BFGS:   12 04:29:50     -194.851852        1.504045
BFGS:   13 04:29:52     -195.006258        2.276561
BFGS:   14 04:29:55     -195.131570        1.560431
BFGS:   15 04:29:58     -195.317337        2.732613
BFGS:   16 04:30:00     -195.654783        2.613969
BFGS:   17 04:30:03     -195.900133        1.871682
BFGS:   18 04:30:05     -196.084856        2.393469
BFGS:   19 04:30:08     -196.214618        0.588344
BFGS:   20 04:30:11     -196.255458        0.540006
BFGS:   21 04:30:13     -196.398626        0.463566
BFGS:   22 04:30:16     -196.410125        0.308118
BFGS:   23 04:30:18     -196.417530        0.412459
BFGS:   24 04:30:21     -196.427247        0.355232
BFGS:   25 04:30:24     -196.438383        0.285388
BFGS:   26 04:30:26     -196.464736        0.811439
BFGS:   27 04:30:29     -196.473907        0.512373
BFGS:   28 04:30:31     -196.492328        0.270824
BFGS:   29 04:30:34     -196.505117        0.256127
BFGS:   30 04:30:36     -196.513877        0.270784
BFGS:   31 04:30:39     -196.520118        0.142640
BFGS:   32 04:30:41     -196.523612        0.221660
BFGS:   33 04:30:44     -196.525197        0.160713
BFGS:   34 04:30:46     -196.526370        0.155900
BFGS:   35 04:30:49     -196.529680        0.117216
BFGS:   36 04:30:52     -196.531566        0.087151
BFGS:   37 04:30:54     -196.533897        0.103615
BFGS:   38 04:30:57     -196.535291        0.101707
BFGS:   39 04:30:59     -196.536304        0.110193
BFGS:   40 04:31:02     -196.537427        0.110495
BFGS:   41 04:31:04     -196.539291        0.102663
BFGS:   42 04:31:07     -196.541364        0.086232
BFGS:   43 04:31:09     -196.542922        0.090944
BFGS:   44 04:31:12     -196.544008        0.100003
BFGS:   45 04:31:14     -196.545162        0.104126
BFGS:   46 04:31:17     -196.546880        0.093189
BFGS:   47 04:31:20     -196.548799        0.066176
BFGS:   48 04:31:22     -196.549980        0.068055
BFGS:   49 04:31:25     -196.550500        0.062470
BFGS:   50 04:31:27     -196.550876        0.054999
BFGS:   51 04:31:30     -196.551366        0.041321
      Step     Time          Energy          fmax
BFGS:    0 17:10:32     -194.012889        2.592704
BFGS:    1 17:10:35     -194.224920        1.693231
BFGS:    2 17:10:38     -194.428819        1.178303
BFGS:    3 17:10:40     -194.480812        0.754783
BFGS:    4 17:10:43     -194.492980        0.294312
BFGS:    5 17:10:46     -194.498394        0.385366
BFGS:    6 17:10:48     -194.519601        0.747249
BFGS:    7 17:10:51     -194.550060        0.840416
BFGS:    8 17:10:54     -194.588487        0.561807
BFGS:    9 17:10:56     -194.613725        0.701927
BFGS:   10 17:10:59     -194.670135        2.005926
BFGS:   11 17:11:02     -194.745903        1.401245
BFGS:   12 17:11:04     -194.851970        1.505376
BFGS:   13 17:11:07     -195.006278        2.273095
BFGS:   14 17:11:10     -195.131721        1.560629
BFGS:   15 17:11:12     -195.316387        2.740393
BFGS:   16 17:11:15     -195.655359        2.606414
BFGS:   17 17:11:18     -195.901645        1.859922
BFGS:   18 17:11:20     -196.085800        2.395768
BFGS:   19 17:11:23     -196.214801        0.579088
BFGS:   20 17:11:26     -196.255634        0.539684
BFGS:   21 17:11:28     -196.398569        0.544480
BFGS:   22 17:11:31     -196.407953        0.414264
BFGS:   23 17:11:34     -196.416982        0.337234
BFGS:   24 17:11:36     -196.425426        0.288241
BFGS:   25 17:11:39     -196.444967        0.534389
BFGS:   26 17:11:41     -196.458053        0.661940
BFGS:   27 17:11:44     -196.472686        0.599775
BFGS:   28 17:11:47     -196.487218        0.334469
BFGS:   29 17:11:49     -196.501018        0.235592
BFGS:   30 17:11:52     -196.510694        0.298757
BFGS:   31 17:11:55     -196.518001        0.172076
BFGS:   32 17:11:57     -196.521388        0.419421
BFGS:   33 17:12:00     -196.524652        0.122110
BFGS:   34 17:12:02     -196.525896        0.128138
BFGS:   35 17:12:05     -196.527709        0.194462
BFGS:   36 17:12:08     -196.529798        0.196028
BFGS:   37 17:12:10     -196.532352        0.129036
BFGS:   38 17:12:13     -196.534376        0.114444
BFGS:   39 17:12:15     -196.535720        0.118057
BFGS:   40 17:12:18     -196.536640        0.128021
BFGS:   41 17:12:21     -196.537883        0.118160
BFGS:   42 17:12:23     -196.539779        0.098937
BFGS:   43 17:12:26     -196.541877        0.099563
BFGS:   44 17:12:28     -196.543392        0.094759
BFGS:   45 17:12:31     -196.544471        0.093970
BFGS:   46 17:12:34     -196.545692        0.087963
BFGS:   47 17:12:36     -196.547431        0.085540
BFGS:   48 17:12:39     -196.549207        0.075944
BFGS:   49 17:12:41     -196.550243        0.067505
BFGS:   50 17:12:44     -196.550697        0.058261
BFGS:   51 17:12:47     -196.551036        0.048709
