      Step     Time          Energy          fmax
BFGS:    0 01:45:51     -191.733215        7.996924
BFGS:    1 01:45:53     -193.418466        3.118543
BFGS:    2 01:45:56     -193.815301        1.714530
BFGS:    3 01:45:59     -193.990333        1.761398
BFGS:    4 01:46:01     -194.073858        1.058275
BFGS:    5 01:46:04     -194.103124        0.729766
BFGS:    6 01:46:07     -194.142393        1.368330
BFGS:    7 01:46:09     -194.238492        2.047780
BFGS:    8 01:46:12     -194.374982        1.643290
BFGS:    9 01:46:15     -194.477344        0.988922
BFGS:   10 01:46:17     -194.561023        1.278307
BFGS:   11 01:46:20     -194.766220        2.571414
BFGS:   12 01:46:22     -194.904817        1.968326
BFGS:   13 01:46:25     -195.018123        2.011966
BFGS:   14 01:46:28     -195.263622        1.833264
BFGS:   15 01:46:30     -195.392711        1.128421
BFGS:   16 01:46:33     -195.474855        1.981958
BFGS:   17 01:46:35     -195.636173        0.862695
BFGS:   18 01:46:38     -195.747097        0.834345
BFGS:   19 01:46:40     -195.869523        1.798037
BFGS:   20 01:46:43     -195.940399        1.249473
BFGS:   21 01:46:46     -196.031547        1.126668
BFGS:   22 01:46:48     -196.112710        1.598956
BFGS:   23 01:46:51     -196.202899        0.793500
BFGS:   24 01:46:54     -196.284679        0.588784
BFGS:   25 01:46:56     -196.327165        0.489662
BFGS:   26 01:46:59     -196.336538        0.496242
BFGS:   27 01:47:02     -196.366046        0.499387
BFGS:   28 01:47:04     -196.382457        0.416494
BFGS:   29 01:47:07     -196.393590        0.335056
BFGS:   30 01:47:10     -196.403911        0.312865
BFGS:   31 01:47:12     -196.422492        0.372751
BFGS:   32 01:47:15     -196.447809        0.379337
BFGS:   33 01:47:17     -196.470062        0.579806
BFGS:   34 01:47:20     -196.485811        0.262273
BFGS:   35 01:47:22     -196.490671        0.396566
BFGS:   36 01:47:25     -196.494560        0.212947
BFGS:   37 01:47:28     -196.499286        0.175529
BFGS:   38 01:47:30     -196.503990        0.230330
BFGS:   39 01:47:33     -196.508405        0.159699
BFGS:   40 01:47:35     -196.510423        0.163365
BFGS:   41 01:47:38     -196.513151        0.278707
BFGS:   42 01:47:40     -196.517112        0.381304
BFGS:   43 01:47:43     -196.521680        0.364527
BFGS:   44 01:47:45     -196.524751        0.292769
BFGS:   45 01:47:48     -196.527198        0.185458
BFGS:   46 01:47:51     -196.529682        0.156729
BFGS:   47 01:47:53     -196.531778        0.291283
BFGS:   48 01:47:56     -196.535451        0.411527
BFGS:   49 01:47:58     -196.540456        0.414854
BFGS:   50 01:48:01     -196.544231        0.245213
BFGS:   51 01:48:03     -196.546113        0.095529
BFGS:   52 01:48:06     -196.546972        0.079276
BFGS:   53 01:48:08     -196.547534        0.093623
BFGS:   54 01:48:11     -196.548278        0.107469
BFGS:   55 01:48:13     -196.549184        0.109998
BFGS:   56 01:48:16     -196.549898        0.041591
      Step     Time          Energy          fmax
BFGS:    0 14:30:50     -191.733215        7.996925
BFGS:    1 14:30:52     -193.418466        3.118543
BFGS:    2 14:30:55     -193.815299        1.714531
BFGS:    3 14:30:58     -193.990335        1.761399
BFGS:    4 14:31:00     -194.073860        1.058274
BFGS:    5 14:31:03     -194.103124        0.729767
BFGS:    6 14:31:06     -194.142395        1.368328
BFGS:    7 14:31:08     -194.238494        2.047761
BFGS:    8 14:31:11     -194.374992        1.643306
BFGS:    9 14:31:14     -194.477348        0.988930
BFGS:   10 14:31:16     -194.561027        1.278310
BFGS:   11 14:31:19     -194.766241        2.571395
BFGS:   12 14:31:22     -194.904829        1.968360
BFGS:   13 14:31:24     -195.018135        2.012011
BFGS:   14 14:31:27     -195.263629        1.833116
BFGS:   15 14:31:30     -195.392728        1.128439
BFGS:   16 14:31:32     -195.474864        1.982247
BFGS:   17 14:31:35     -195.636207        0.862664
BFGS:   18 14:31:37     -195.747104        0.834299
BFGS:   19 14:31:40     -195.869520        1.799110
BFGS:   20 14:31:42     -195.940366        1.249775
BFGS:   21 14:31:45     -196.031591        1.124644
BFGS:   22 14:31:48     -196.112264        1.608831
BFGS:   23 14:31:50     -196.202707        0.786855
BFGS:   24 14:31:53     -196.284305        0.587188
BFGS:   25 14:31:56     -196.327125        0.486806
BFGS:   26 14:31:58     -196.336490        0.495883
BFGS:   27 14:32:01     -196.366178        0.502727
BFGS:   28 14:32:04     -196.382476        0.419033
BFGS:   29 14:32:06     -196.393606        0.335536
BFGS:   30 14:32:09     -196.403942        0.312140
BFGS:   31 14:32:12     -196.422595        0.371251
BFGS:   32 14:32:14     -196.447954        0.378921
BFGS:   33 14:32:17     -196.470142        0.586453
BFGS:   34 14:32:19     -196.485780        0.262901
BFGS:   35 14:32:22     -196.490703        0.390372
BFGS:   36 14:32:24     -196.494552        0.213047
BFGS:   37 14:32:27     -196.499345        0.175700
BFGS:   38 14:32:30     -196.504016        0.229031
BFGS:   39 14:32:32     -196.508422        0.157006
BFGS:   40 14:32:35     -196.510429        0.164302
BFGS:   41 14:32:37     -196.513183        0.279560
BFGS:   42 14:32:40     -196.517143        0.379837
BFGS:   43 14:32:43     -196.521707        0.361864
BFGS:   44 14:32:45     -196.524770        0.291197
BFGS:   45 14:32:48     -196.527215        0.183532
BFGS:   46 14:32:50     -196.529685        0.157916
BFGS:   47 14:32:53     -196.531793        0.292231
BFGS:   48 14:32:55     -196.535490        0.411955
BFGS:   49 14:32:58     -196.540500        0.413341
BFGS:   50 14:33:00     -196.544258        0.242766
BFGS:   51 14:33:03     -196.546125        0.095492
BFGS:   52 14:33:06     -196.546976        0.079194
BFGS:   53 14:33:08     -196.547536        0.093803
BFGS:   54 14:33:11     -196.548286        0.107601
BFGS:   55 14:33:13     -196.549196        0.109326
BFGS:   56 14:33:16     -196.549905        0.041058
