      Step     Time          Energy          fmax
BFGS:    0 08:33:14     -194.358139        1.964718
BFGS:    1 08:33:17     -194.461006        0.982551
BFGS:    2 08:33:19     -194.562332        1.051505
BFGS:    3 08:33:22     -194.601514        0.817527
BFGS:    4 08:33:24     -194.613208        0.350262
BFGS:    5 08:33:27     -194.616224        0.275140
BFGS:    6 08:33:30     -194.623260        0.580057
BFGS:    7 08:33:32     -194.635601        0.850909
BFGS:    8 08:33:35     -194.653043        0.818921
BFGS:    9 08:33:38     -194.664743        0.388889
BFGS:   10 08:33:40     -194.669986        0.171832
BFGS:   11 08:33:43     -194.675163        0.312081
BFGS:   12 08:33:45     -194.681299        0.449190
BFGS:   13 08:33:48     -194.686475        0.365417
BFGS:   14 08:33:50     -194.688821        0.130369
BFGS:   15 08:33:53     -194.689344        0.058056
BFGS:   16 08:33:55     -194.689586        0.062966
BFGS:   17 08:33:58     -194.689958        0.094970
BFGS:   18 08:34:00     -194.690208        0.067142
BFGS:   19 08:34:03     -194.690288        0.019775
      Step     Time          Energy          fmax
BFGS:    0 21:16:58     -194.358140        1.964716
BFGS:    1 21:17:01     -194.461008        0.982551
BFGS:    2 21:17:03     -194.562330        1.051505
BFGS:    3 21:17:06     -194.601514        0.817527
BFGS:    4 21:17:09     -194.613208        0.350262
BFGS:    5 21:17:11     -194.616224        0.275076
BFGS:    6 21:17:14     -194.623258        0.580263
BFGS:    7 21:17:16     -194.635591        0.850723
BFGS:    8 21:17:19     -194.653047        0.818804
BFGS:    9 21:17:22     -194.664745        0.388909
BFGS:   10 21:17:24     -194.669986        0.171831
BFGS:   11 21:17:27     -194.675161        0.312089
BFGS:   12 21:17:29     -194.681304        0.449204
BFGS:   13 21:17:32     -194.686475        0.365297
BFGS:   14 21:17:34     -194.688825        0.130438
BFGS:   15 21:17:37     -194.689346        0.058054
BFGS:   16 21:17:40     -194.689590        0.063039
BFGS:   17 21:17:42     -194.689962        0.094908
BFGS:   18 21:17:45     -194.690212        0.067150
BFGS:   19 21:17:47     -194.690290        0.019627
