      Step     Time          Energy          fmax
BFGS:    0 00:58:39      -79.112327      509.387607
BFGS:    1 00:58:42     -173.845439       86.242111
BFGS:    2 00:58:44     -179.295715       65.794046
BFGS:    3 00:58:47     -184.650926       41.852775
BFGS:    4 00:58:50     -189.302154       20.575878
BFGS:    5 00:58:53     -191.395687       11.343989
BFGS:    6 00:58:55     -192.710618        5.886418
BFGS:    7 00:58:58     -193.476530        2.436855
BFGS:    8 00:59:01     -193.877653        1.780404
BFGS:    9 00:59:03     -194.104705        2.247041
BFGS:   10 00:59:06     -194.276107        1.502507
BFGS:   11 00:59:09     -194.369167        0.590950
BFGS:   12 00:59:11     -194.399679        0.297772
BFGS:   13 00:59:14     -194.405973        0.195788
BFGS:   14 00:59:17     -194.408147        0.168177
BFGS:   15 00:59:19     -194.410400        0.120420
BFGS:   16 00:59:22     -194.412212        0.151907
BFGS:   17 00:59:25     -194.413097        0.138014
BFGS:   18 00:59:27     -194.413434        0.073949
BFGS:   19 00:59:30     -194.413602        0.078674
BFGS:   20 00:59:32     -194.413785        0.083748
BFGS:   21 00:59:35     -194.414014        0.084265
BFGS:   22 00:59:38     -194.414230        0.077570
BFGS:   23 00:59:40     -194.414373        0.067981
BFGS:   24 00:59:43     -194.414440        0.059686
BFGS:   25 00:59:46     -194.414510        0.075803
BFGS:   26 00:59:48     -194.414653        0.100053
BFGS:   27 00:59:51     -194.414819        0.086468
BFGS:   28 00:59:53     -194.414911        0.038442
      Step     Time          Energy          fmax
BFGS:    0 13:43:27      -79.112327      509.387515
BFGS:    1 13:43:30     -173.845439       86.242102
BFGS:    2 13:43:33     -179.295711       65.794053
BFGS:    3 13:43:35     -184.650930       41.852768
BFGS:    4 13:43:38     -189.302154       20.575880
BFGS:    5 13:43:41     -191.395685       11.343992
BFGS:    6 13:43:43     -192.710618        5.886416
BFGS:    7 13:43:46     -193.476528        2.436855
BFGS:    8 13:43:49     -193.877649        1.780404
BFGS:    9 13:43:52     -194.104705        2.247041
BFGS:   10 13:43:54     -194.276107        1.502505
BFGS:   11 13:43:57     -194.369167        0.591032
BFGS:   12 13:43:59     -194.399679        0.297786
BFGS:   13 13:44:02     -194.405977        0.195778
BFGS:   14 13:44:05     -194.408145        0.168181
BFGS:   15 13:44:07     -194.410404        0.120434
BFGS:   16 13:44:10     -194.412221        0.151816
BFGS:   17 13:44:13     -194.413105        0.137922
BFGS:   18 13:44:15     -194.413442        0.073945
BFGS:   19 13:44:18     -194.413612        0.078642
BFGS:   20 13:44:21     -194.413785        0.083723
BFGS:   21 13:44:23     -194.414020        0.084263
BFGS:   22 13:44:26     -194.414239        0.077584
BFGS:   23 13:44:29     -194.414363        0.067929
BFGS:   24 13:44:31     -194.414440        0.059740
BFGS:   25 13:44:34     -194.414508        0.075979
BFGS:   26 13:44:37     -194.414659        0.100066
BFGS:   27 13:44:39     -194.414819        0.086398
BFGS:   28 13:44:42     -194.414911        0.038464
