      Step     Time          Energy          fmax
BFGS:    0 02:41:04     -194.668395        0.379254
BFGS:    1 02:41:07     -194.673368        0.232712
BFGS:    2 02:41:09     -194.677989        0.241242
BFGS:    3 02:41:12     -194.682329        0.233835
BFGS:    4 02:41:14     -194.683059        0.117336
BFGS:    5 02:41:17     -194.683275        0.076779
BFGS:    6 02:41:19     -194.683595        0.144767
BFGS:    7 02:41:22     -194.684364        0.240447
BFGS:    8 02:41:24     -194.685712        0.308882
BFGS:    9 02:41:27     -194.687335        0.266299
BFGS:   10 02:41:30     -194.688390        0.122992
BFGS:   11 02:41:32     -194.688920        0.043306
