      Step     Time          Energy          fmax
BFGS:    0 00:05:22     -165.902649       15.459188
BFGS:    1 00:05:22     -171.262131        2.612388
BFGS:    2 00:05:22     -171.568268        1.477277
BFGS:    3 00:05:23     -171.811920        1.120617
BFGS:    4 00:05:23     -171.917404        1.148291
BFGS:    5 00:05:23     -172.111298        1.317346
BFGS:    6 00:05:24     -172.312576        1.158403
BFGS:    7 00:05:24     -172.463745        1.122560
BFGS:    8 00:05:24     -172.567261        0.856770
BFGS:    9 00:05:25     -172.634216        0.701655
BFGS:   10 00:05:25     -172.663559        0.569928
BFGS:   11 00:05:25     -172.680435        0.452644
BFGS:   12 00:05:25     -172.696198        0.383234
BFGS:   13 00:05:26     -172.709106        0.319316
BFGS:   14 00:05:26     -172.718475        0.190105
BFGS:   15 00:05:26     -172.723648        0.187693
BFGS:   16 00:05:26     -172.727188        0.162814
BFGS:   17 00:05:27     -172.731598        0.133775
BFGS:   18 00:05:27     -172.736130        0.107314
BFGS:   19 00:05:27     -172.739380        0.107006
BFGS:   20 00:05:28     -172.741348        0.127179
BFGS:   21 00:05:28     -172.743317        0.137608
BFGS:   22 00:05:28     -172.745987        0.133036
BFGS:   23 00:05:28     -172.748596        0.088485
BFGS:   24 00:05:29     -172.750061        0.079790
BFGS:   25 00:05:29     -172.750717        0.073452
BFGS:   26 00:05:29     -172.751373        0.089712
BFGS:   27 00:05:29     -172.752716        0.140191
BFGS:   28 00:05:30     -172.754990        0.180286
BFGS:   29 00:05:30     -172.757812        0.172734
BFGS:   30 00:05:30     -172.760269        0.112778
BFGS:   31 00:05:30     -172.762161        0.112657
BFGS:   32 00:05:31     -172.764008        0.109716
BFGS:   33 00:05:31     -172.766922        0.109204
BFGS:   34 00:05:31     -172.770142        0.115918
BFGS:   35 00:05:31     -172.772415        0.090889
BFGS:   36 00:05:32     -172.773941        0.084993
BFGS:   37 00:05:32     -172.775589        0.069748
BFGS:   38 00:05:33     -172.777664        0.098466
BFGS:   39 00:05:33     -172.779800        0.083704
BFGS:   40 00:05:33     -172.781189        0.081087
BFGS:   41 00:05:34     -172.781998        0.089743
BFGS:   42 00:05:34     -172.783096        0.086725
BFGS:   43 00:05:34     -172.785141        0.105586
BFGS:   44 00:05:35     -172.788269        0.119429
BFGS:   45 00:05:35     -172.791306        0.140631
BFGS:   46 00:05:35     -172.793045        0.131111
BFGS:   47 00:05:35     -172.794281        0.111774
BFGS:   48 00:05:36     -172.796005        0.108648
BFGS:   49 00:05:36     -172.798721        0.130218
BFGS:   50 00:05:36     -172.802155        0.096651
BFGS:   51 00:05:36     -172.805176        0.082160
BFGS:   52 00:05:37     -172.806946        0.074055
BFGS:   53 00:05:37     -172.807663        0.060194
BFGS:   54 00:05:37     -172.808197        0.065682
BFGS:   55 00:05:37     -172.808640        0.064425
BFGS:   56 00:05:38     -172.808960        0.033636
      Step     Time          Energy          fmax
BFGS:    0 13:51:05     -165.902649       15.459188
BFGS:    1 13:51:05     -171.262131        2.612388
BFGS:    2 13:51:05     -171.568268        1.477277
BFGS:    3 13:51:05     -171.811920        1.120617
BFGS:    4 13:51:06     -171.917404        1.148291
BFGS:    5 13:51:06     -172.111298        1.317346
BFGS:    6 13:51:06     -172.312576        1.158403
BFGS:    7 13:51:07     -172.463745        1.122560
BFGS:    8 13:51:07     -172.567261        0.856770
BFGS:    9 13:51:07     -172.634216        0.701655
BFGS:   10 13:51:07     -172.663559        0.569928
BFGS:   11 13:51:08     -172.680435        0.452644
BFGS:   12 13:51:08     -172.696198        0.383234
BFGS:   13 13:51:08     -172.709106        0.319316
BFGS:   14 13:51:08     -172.718475        0.190105
BFGS:   15 13:51:09     -172.723648        0.187693
BFGS:   16 13:51:09     -172.727188        0.162814
BFGS:   17 13:51:09     -172.731598        0.133775
BFGS:   18 13:51:10     -172.736130        0.107314
BFGS:   19 13:51:10     -172.739380        0.107006
BFGS:   20 13:51:10     -172.741348        0.127179
BFGS:   21 13:51:10     -172.743317        0.137608
BFGS:   22 13:51:11     -172.745987        0.133036
BFGS:   23 13:51:11     -172.748596        0.088485
BFGS:   24 13:51:11     -172.750061        0.079790
BFGS:   25 13:51:11     -172.750717        0.073452
BFGS:   26 13:51:12     -172.751373        0.089712
BFGS:   27 13:51:12     -172.752716        0.140191
BFGS:   28 13:51:12     -172.754990        0.180286
BFGS:   29 13:51:13     -172.757812        0.172734
BFGS:   30 13:51:13     -172.760269        0.112778
BFGS:   31 13:51:13     -172.762161        0.112657
BFGS:   32 13:51:13     -172.764008        0.109716
BFGS:   33 13:51:14     -172.766922        0.109204
BFGS:   34 13:51:14     -172.770142        0.115918
BFGS:   35 13:51:14     -172.772415        0.090889
BFGS:   36 13:51:15     -172.773941        0.084993
BFGS:   37 13:51:15     -172.775589        0.069748
BFGS:   38 13:51:15     -172.777664        0.098466
BFGS:   39 13:51:15     -172.779800        0.083704
BFGS:   40 13:51:16     -172.781189        0.081087
BFGS:   41 13:51:16     -172.781998        0.089743
BFGS:   42 13:51:16     -172.783096        0.086725
BFGS:   43 13:51:17     -172.785141        0.105586
BFGS:   44 13:51:17     -172.788269        0.119429
BFGS:   45 13:51:17     -172.791306        0.140631
BFGS:   46 13:51:17     -172.793045        0.131111
BFGS:   47 13:51:18     -172.794281        0.111774
BFGS:   48 13:51:18     -172.796005        0.108648
BFGS:   49 13:51:18     -172.798721        0.130218
BFGS:   50 13:51:18     -172.802155        0.096651
BFGS:   51 13:51:19     -172.805176        0.082160
BFGS:   52 13:51:19     -172.806946        0.074055
BFGS:   53 13:51:19     -172.807663        0.060194
BFGS:   54 13:51:19     -172.808197        0.065682
BFGS:   55 13:51:20     -172.808640        0.064425
BFGS:   56 13:51:20     -172.808960        0.033636
