      Step     Time          Energy          fmax
BFGS:    0 02:53:38     -166.951477        9.995418
BFGS:    1 02:53:39     -171.067276        2.609498
BFGS:    2 02:53:39     -171.595734        1.535215
BFGS:    3 02:53:39     -171.836578        0.834412
BFGS:    4 02:53:39     -171.928391        1.008354
BFGS:    5 02:53:40     -172.173721        1.333451
BFGS:    6 02:53:40     -172.388596        1.141882
BFGS:    7 02:53:40     -172.531555        0.723692
BFGS:    8 02:53:40     -172.602600        0.387405
BFGS:    9 02:53:41     -172.639069        0.292753
BFGS:   10 02:53:41     -172.652222        0.167696
BFGS:   11 02:53:41     -172.659271        0.189583
BFGS:   12 02:53:42     -172.665054        0.156591
BFGS:   13 02:53:42     -172.669968        0.160733
BFGS:   14 02:53:42     -172.674347        0.126000
BFGS:   15 02:53:42     -172.677246        0.081592
BFGS:   16 02:53:43     -172.678909        0.079432
BFGS:   17 02:53:43     -172.680557        0.091892
BFGS:   18 02:53:43     -172.683228        0.097639
BFGS:   19 02:53:44     -172.686539        0.084745
BFGS:   20 02:53:44     -172.689056        0.111083
BFGS:   21 02:53:44     -172.690933        0.117075
BFGS:   22 02:53:45     -172.694138        0.125930
BFGS:   23 02:53:45     -172.699203        0.144981
BFGS:   24 02:53:45     -172.708206        0.164655
BFGS:   25 02:53:45     -172.720001        0.166701
BFGS:   26 02:53:46     -172.731552        0.317843
BFGS:   27 02:53:46     -172.741806        0.210364
BFGS:   28 02:53:46     -172.719238        1.043320
BFGS:   29 02:53:47     -172.755905        0.200600
BFGS:   30 02:53:47     -172.764465        0.180590
BFGS:   31 02:53:47     -172.768097        0.692924
BFGS:   32 02:53:48     -172.787445        0.133011
BFGS:   33 02:53:48     -172.792084        0.091928
BFGS:   34 02:53:48     -172.794983        0.153992
BFGS:   35 02:53:48     -172.796188        0.082951
BFGS:   36 02:53:49     -172.797913        0.093947
BFGS:   37 02:53:49     -172.799500        0.075697
BFGS:   38 02:53:49     -172.800766        0.028635
      Step     Time          Energy          fmax
BFGS:    0 16:39:25     -166.951477        9.995418
BFGS:    1 16:39:25     -171.067276        2.609498
BFGS:    2 16:39:26     -171.595734        1.535215
BFGS:    3 16:39:26     -171.836578        0.834412
BFGS:    4 16:39:26     -171.928391        1.008354
BFGS:    5 16:39:27     -172.173721        1.333451
BFGS:    6 16:39:27     -172.388596        1.141882
BFGS:    7 16:39:27     -172.531555        0.723692
BFGS:    8 16:39:27     -172.602600        0.387405
BFGS:    9 16:39:28     -172.639069        0.292753
BFGS:   10 16:39:28     -172.652222        0.167696
BFGS:   11 16:39:29     -172.659271        0.189583
BFGS:   12 16:39:29     -172.665054        0.156591
BFGS:   13 16:39:29     -172.669968        0.160733
BFGS:   14 16:39:30     -172.674347        0.126000
BFGS:   15 16:39:30     -172.677246        0.081592
BFGS:   16 16:39:30     -172.678909        0.079432
BFGS:   17 16:39:30     -172.680557        0.091892
BFGS:   18 16:39:31     -172.683228        0.097639
BFGS:   19 16:39:31     -172.686539        0.084745
BFGS:   20 16:39:31     -172.689056        0.111083
BFGS:   21 16:39:32     -172.690933        0.117075
BFGS:   22 16:39:32     -172.694138        0.125930
BFGS:   23 16:39:33     -172.699203        0.144981
BFGS:   24 16:39:33     -172.708206        0.164655
BFGS:   25 16:39:33     -172.720001        0.166701
BFGS:   26 16:39:34     -172.731552        0.317843
BFGS:   27 16:39:34     -172.741806        0.210364
BFGS:   28 16:39:34     -172.719238        1.043320
BFGS:   29 16:39:34     -172.755905        0.200600
BFGS:   30 16:39:35     -172.764465        0.180590
BFGS:   31 16:39:35     -172.768097        0.692924
BFGS:   32 16:39:35     -172.787445        0.133011
BFGS:   33 16:39:36     -172.792084        0.091928
BFGS:   34 16:39:36     -172.794983        0.153992
BFGS:   35 16:39:36     -172.796188        0.082951
BFGS:   36 16:39:37     -172.797913        0.093947
BFGS:   37 16:39:37     -172.799500        0.075697
BFGS:   38 16:39:37     -172.800766        0.028635
