      Step     Time          Energy          fmax
BFGS:    0 04:18:57     -172.321365        3.169341
BFGS:    1 04:18:57     -172.487534        1.646369
BFGS:    2 04:18:57     -172.553528        0.674463
BFGS:    3 04:18:58     -172.576233        0.633586
BFGS:    4 04:18:58     -172.608551        0.188037
BFGS:    5 04:18:58     -172.611313        0.159552
BFGS:    6 04:18:59     -172.614746        0.257561
BFGS:    7 04:18:59     -172.620575        0.363802
BFGS:    8 04:18:59     -172.626251        0.275404
BFGS:    9 04:18:59     -172.629608        0.158158
BFGS:   10 04:19:00     -172.632004        0.149215
BFGS:   11 04:19:00     -172.635880        0.242939
BFGS:   12 04:19:00     -172.641525        0.354237
BFGS:   13 04:19:01     -172.647156        0.298238
BFGS:   14 04:19:01     -172.650101        0.108246
BFGS:   15 04:19:01     -172.650909        0.046242
      Step     Time          Energy          fmax
BFGS:    0 18:05:06     -172.321365        3.169341
BFGS:    1 18:05:07     -172.487534        1.646369
BFGS:    2 18:05:07     -172.553528        0.674463
BFGS:    3 18:05:07     -172.576233        0.633586
BFGS:    4 18:05:07     -172.608551        0.188037
BFGS:    5 18:05:08     -172.611313        0.159552
BFGS:    6 18:05:08     -172.614746        0.257561
BFGS:    7 18:05:08     -172.620575        0.363802
BFGS:    8 18:05:09     -172.626251        0.275404
BFGS:    9 18:05:09     -172.629608        0.158158
BFGS:   10 18:05:09     -172.632004        0.149215
BFGS:   11 18:05:09     -172.635880        0.242939
BFGS:   12 18:05:10     -172.641525        0.354237
BFGS:   13 18:05:10     -172.647156        0.298238
BFGS:   14 18:05:10     -172.650101        0.108246
BFGS:   15 18:05:10     -172.650909        0.046242
