      Step     Time          Energy          fmax
BFGS:    0 01:08:16     -161.423325       50.945091
BFGS:    1 01:08:17     -170.181122       10.149048
BFGS:    2 01:08:17     -171.267258        4.806062
BFGS:    3 01:08:17     -171.801544        1.035338
BFGS:    4 01:08:18     -171.896515        1.607153
BFGS:    5 01:08:18     -172.169083        2.597934
BFGS:    6 01:08:18     -172.448425        2.146140
BFGS:    7 01:08:19     -172.727097        1.267248
BFGS:    8 01:08:19     -172.943832        1.337017
BFGS:    9 01:08:19     -173.157074        1.596080
BFGS:   10 01:08:20     -173.491104        1.061594
BFGS:   11 01:08:20     -173.657562        0.557881
BFGS:   12 01:08:20     -173.677948        0.335739
BFGS:   13 01:08:20     -173.689926        0.257005
BFGS:   14 01:08:21     -173.702850        0.265804
BFGS:   15 01:08:21     -173.705429        0.209223
BFGS:   16 01:08:21     -173.710251        0.112401
BFGS:   17 01:08:22     -173.713165        0.071426
BFGS:   18 01:08:22     -173.714447        0.106975
BFGS:   19 01:08:23     -173.714859        0.102018
BFGS:   20 01:08:23     -173.715332        0.076407
BFGS:   21 01:08:23     -173.715851        0.030495
      Step     Time          Energy          fmax
BFGS:    0 14:53:33     -161.423325       50.945091
BFGS:    1 14:53:33     -170.181122       10.149048
BFGS:    2 14:53:33     -171.267258        4.806062
BFGS:    3 14:53:33     -171.801544        1.035338
BFGS:    4 14:53:34     -171.896515        1.607153
BFGS:    5 14:53:34     -172.169083        2.597934
BFGS:    6 14:53:34     -172.448425        2.146140
BFGS:    7 14:53:34     -172.727097        1.267248
BFGS:    8 14:53:35     -172.943832        1.337017
BFGS:    9 14:53:35     -173.157074        1.596080
BFGS:   10 14:53:35     -173.491104        1.061594
BFGS:   11 14:53:36     -173.657562        0.557881
BFGS:   12 14:53:36     -173.677948        0.335739
BFGS:   13 14:53:36     -173.689926        0.257005
BFGS:   14 14:53:36     -173.702850        0.265804
BFGS:   15 14:53:37     -173.705429        0.209223
BFGS:   16 14:53:37     -173.710251        0.112401
BFGS:   17 14:53:37     -173.713165        0.071426
BFGS:   18 14:53:37     -173.714447        0.106975
BFGS:   19 14:53:38     -173.714859        0.102018
BFGS:   20 14:53:38     -173.715332        0.076407
BFGS:   21 14:53:38     -173.715851        0.030495
