      Step     Time          Energy          fmax
BFGS:    0 18:32:32     -172.642807        0.587395
BFGS:    1 18:32:32     -172.660065        0.289710
BFGS:    2 18:32:32     -172.671219        0.253366
BFGS:    3 18:32:32     -172.683029        0.442908
BFGS:    4 18:32:33     -172.700516        0.564069
BFGS:    5 18:32:33     -172.712311        0.377848
BFGS:    6 18:32:33     -172.718262        0.135051
BFGS:    7 18:32:33     -172.721298        0.176088
BFGS:    8 18:32:34     -172.726791        0.271911
BFGS:    9 18:32:34     -172.734695        0.308398
BFGS:   10 18:32:34     -172.742538        0.202886
BFGS:   11 18:32:35     -172.747772        0.210623
BFGS:   12 18:32:35     -172.754974        0.330827
BFGS:   13 18:32:35     -172.764465        0.533808
BFGS:   14 18:32:36     -172.775894        0.568624
BFGS:   15 18:32:36     -172.785019        0.368883
BFGS:   16 18:32:36     -172.790588        0.101541
BFGS:   17 18:32:37     -172.791931        0.040837
      Step     Time          Energy          fmax
BFGS:    0 18:33:07     -172.642807        0.587395
BFGS:    1 18:33:07     -172.660065        0.289710
BFGS:    2 18:33:08     -172.671219        0.253366
BFGS:    3 18:33:08     -172.683029        0.442896
BFGS:    4 18:33:08     -172.700516        0.564072
BFGS:    5 18:33:08     -172.712311        0.377891
BFGS:    6 18:33:09     -172.718262        0.135056
BFGS:    7 18:33:09     -172.721298        0.176069
BFGS:    8 18:33:09     -172.726791        0.271963
BFGS:    9 18:33:10     -172.734695        0.308384
BFGS:   10 18:33:10     -172.742538        0.202874
BFGS:   11 18:33:10     -172.747772        0.210628
BFGS:   12 18:33:10     -172.754974        0.330873
BFGS:   13 18:33:11     -172.764465        0.533882
BFGS:   14 18:33:11     -172.775894        0.568593
BFGS:   15 18:33:11     -172.785019        0.368848
BFGS:   16 18:33:12     -172.790588        0.101512
BFGS:   17 18:33:12     -172.791931        0.040836
      Step     Time          Energy          fmax
BFGS:    0 18:50:33     -172.642807        0.587395
BFGS:    1 18:50:33     -172.660065        0.289711
BFGS:    2 18:50:33     -172.671219        0.253366
BFGS:    3 18:50:34     -172.683029        0.442896
BFGS:    4 18:50:34     -172.700516        0.564068
BFGS:    5 18:50:34     -172.712311        0.377888
BFGS:    6 18:50:34     -172.718262        0.135052
BFGS:    7 18:50:34     -172.721298        0.176070
BFGS:    8 18:50:35     -172.726791        0.271964
BFGS:    9 18:50:35     -172.734695        0.308426
BFGS:   10 18:50:35     -172.742538        0.202876
BFGS:   11 18:50:36     -172.747772        0.210630
BFGS:   12 18:50:36     -172.754974        0.330871
BFGS:   13 18:50:36     -172.764465        0.533842
BFGS:   14 18:50:37     -172.775894        0.568587
BFGS:   15 18:50:37     -172.785019        0.368876
BFGS:   16 18:50:37     -172.790588        0.101471
BFGS:   17 18:50:38     -172.791931        0.040836
      Step     Time          Energy          fmax
BFGS:    0 19:03:15     -172.642807        0.587395
BFGS:    1 19:03:15     -172.660065        0.289710
BFGS:    2 19:03:15     -172.671219        0.253366
BFGS:    3 19:03:16     -172.683029        0.442908
BFGS:    4 19:03:16     -172.700516        0.564069
BFGS:    5 19:03:16     -172.712311        0.377848
BFGS:    6 19:03:16     -172.718262        0.135051
BFGS:    7 19:03:20     -172.721298        0.176069
BFGS:    8 19:03:20     -172.726791        0.271963
BFGS:    9 19:03:20     -172.734695        0.308384
BFGS:   10 19:03:20     -172.742538        0.202874
BFGS:   11 19:03:21     -172.747772        0.210628
BFGS:   12 19:03:21     -172.754974        0.330873
BFGS:   13 19:03:21     -172.764465        0.533882
BFGS:   14 19:03:21     -172.775894        0.568593
BFGS:   15 19:03:22     -172.785019        0.368848
BFGS:   16 19:03:22     -172.790588        0.101512
BFGS:   17 19:03:22     -172.791931        0.040836
      Step     Time          Energy          fmax
BFGS:    0 19:06:36     -172.642807        0.587395
BFGS:    1 19:06:36     -172.660065        0.289711
BFGS:    2 19:06:36     -172.671219        0.253366
BFGS:    3 19:06:36     -172.683029        0.442896
BFGS:    4 19:06:37     -172.700516        0.564068
BFGS:    5 19:06:37     -172.712311        0.377888
BFGS:    6 19:06:37     -172.718262        0.135052
BFGS:    7 19:06:37     -172.721298        0.176070
BFGS:    8 19:06:38     -172.726791        0.271964
BFGS:    9 19:06:38     -172.734695        0.308426
BFGS:   10 19:06:38     -172.742538        0.202876
BFGS:   11 19:06:39     -172.747772        0.210630
BFGS:   12 19:06:39     -172.754974        0.330871
BFGS:   13 19:06:39     -172.764465        0.533842
BFGS:   14 19:06:39     -172.775894        0.568587
BFGS:   15 19:06:40     -172.785019        0.368876
BFGS:   16 19:06:40     -172.790588        0.101471
BFGS:   17 19:06:40     -172.791931        0.040836
      Step     Time          Energy          fmax
BFGS:    0 01:02:23     -172.642807        0.587395
BFGS:    1 01:02:23     -172.660065        0.289710
BFGS:    2 01:02:24     -172.671219        0.253366
BFGS:    3 01:02:24     -172.683029        0.442896
BFGS:    4 01:02:24     -172.700516        0.564072
BFGS:    5 01:02:24     -172.712311        0.377891
BFGS:    6 01:02:24     -172.718262        0.135056
BFGS:    7 01:02:25     -172.721298        0.176069
BFGS:    8 01:02:25     -172.726791        0.271963
BFGS:    9 01:02:25     -172.734695        0.308384
BFGS:   10 01:02:26     -172.742538        0.202874
BFGS:   11 01:02:26     -172.747772        0.210628
BFGS:   12 01:02:26     -172.754974        0.330873
BFGS:   13 01:02:27     -172.764465        0.533882
BFGS:   14 01:02:27     -172.775894        0.568593
BFGS:   15 01:02:28     -172.785019        0.368848
BFGS:   16 01:02:28     -172.790588        0.101512
BFGS:   17 01:02:28     -172.791931        0.040836
