      Step     Time          Energy          fmax
BFGS:    0 18:09:07     -172.636902        0.590772
BFGS:    1 18:09:07     -172.654205        0.296516
BFGS:    2 18:09:07     -172.665649        0.256756
BFGS:    3 18:09:08     -172.677719        0.454982
BFGS:    4 18:09:08     -172.695557        0.564132
BFGS:    5 18:09:08     -172.707642        0.374937
BFGS:    6 18:09:09     -172.713745        0.140664
BFGS:    7 18:09:09     -172.717056        0.183534
BFGS:    8 18:09:09     -172.722946        0.284288
BFGS:    9 18:09:09     -172.731613        0.326154
BFGS:   10 18:09:10     -172.740112        0.215626
BFGS:   11 18:09:10     -172.745667        0.205418
BFGS:   12 18:09:10     -172.753098        0.335119
BFGS:   13 18:09:11     -172.762573        0.547636
BFGS:   14 18:09:11     -172.774918        0.612592
BFGS:   15 18:09:11     -172.785202        0.429266
BFGS:   16 18:09:11     -172.791794        0.122649
BFGS:   17 18:09:12     -172.793213        0.044468
      Step     Time          Energy          fmax
BFGS:    0 18:09:55     -172.636902        0.590771
BFGS:    1 18:09:55     -172.654221        0.296517
BFGS:    2 18:09:55     -172.665649        0.256757
BFGS:    3 18:09:56     -172.677719        0.454926
BFGS:    4 18:09:56     -172.695572        0.564120
BFGS:    5 18:09:56     -172.707642        0.374977
BFGS:    6 18:09:57     -172.713745        0.140663
BFGS:    7 18:09:57     -172.717056        0.183528
BFGS:    8 18:09:57     -172.722946        0.284261
BFGS:    9 18:09:57     -172.731628        0.326140
BFGS:   10 18:09:58     -172.740112        0.215553
BFGS:   11 18:09:58     -172.745667        0.205412
BFGS:   12 18:09:58     -172.753113        0.335310
BFGS:   13 18:09:59     -172.762573        0.547623
BFGS:   14 18:09:59     -172.774933        0.612508
BFGS:   15 18:09:59     -172.785202        0.429195
BFGS:   16 18:09:59     -172.791794        0.122462
BFGS:   17 18:10:00     -172.793213        0.044463
      Step     Time          Energy          fmax
BFGS:    0 18:30:25     -172.636902        0.590771
BFGS:    1 18:30:26     -172.654221        0.296517
BFGS:    2 18:30:26     -172.665665        0.256757
BFGS:    3 18:30:26     -172.677719        0.454928
BFGS:    4 18:30:26     -172.695572        0.564118
BFGS:    5 18:30:27     -172.707642        0.374966
BFGS:    6 18:30:27     -172.713745        0.140663
BFGS:    7 18:30:27     -172.717072        0.183528
BFGS:    8 18:30:27     -172.722946        0.284282
BFGS:    9 18:30:28     -172.731613        0.326163
BFGS:   10 18:30:28     -172.740112        0.215594
BFGS:   11 18:30:28     -172.745667        0.205411
BFGS:   12 18:30:28     -172.753098        0.335285
BFGS:   13 18:30:29     -172.762573        0.547586
BFGS:   14 18:30:29     -172.774933        0.612508
BFGS:   15 18:30:29     -172.785202        0.429205
BFGS:   16 18:30:29     -172.791794        0.122466
BFGS:   17 18:30:30     -172.793228        0.044464
      Step     Time          Energy          fmax
BFGS:    0 18:39:53     -172.636902        0.590772
BFGS:    1 18:39:53     -172.654205        0.296516
BFGS:    2 18:39:53     -172.665649        0.256756
BFGS:    3 18:39:53     -172.677719        0.454982
BFGS:    4 18:39:54     -172.695557        0.564132
BFGS:    5 18:39:54     -172.707642        0.374937
BFGS:    6 18:39:54     -172.713745        0.140664
BFGS:    7 18:39:55     -172.717056        0.183534
BFGS:    8 18:39:55     -172.722946        0.284288
BFGS:    9 18:39:55     -172.731613        0.326154
BFGS:   10 18:39:56     -172.740112        0.215626
BFGS:   11 18:39:56     -172.745667        0.205418
BFGS:   12 18:39:56     -172.753098        0.335119
BFGS:   13 18:39:57     -172.762573        0.547636
BFGS:   14 18:39:57     -172.774918        0.612592
BFGS:   15 18:39:58     -172.785202        0.429266
BFGS:   16 18:39:58     -172.791794        0.122649
BFGS:   17 18:39:59     -172.793213        0.044468
      Step     Time          Energy          fmax
BFGS:    0 18:43:47     -172.636902        0.590771
BFGS:    1 18:43:47     -172.654221        0.296517
BFGS:    2 18:43:47     -172.665649        0.256757
BFGS:    3 18:43:48     -172.677719        0.454926
BFGS:    4 18:43:48     -172.695572        0.564120
BFGS:    5 18:43:48     -172.707642        0.374977
BFGS:    6 18:43:48     -172.713745        0.140663
BFGS:    7 18:43:48     -172.717056        0.183528
BFGS:    8 18:43:49     -172.722946        0.284261
BFGS:    9 18:43:49     -172.731628        0.326140
BFGS:   10 18:43:49     -172.740112        0.215553
BFGS:   11 18:43:49     -172.745667        0.205412
BFGS:   12 18:43:50     -172.753113        0.335310
BFGS:   13 18:43:50     -172.762573        0.547623
BFGS:   14 18:43:50     -172.774933        0.612508
BFGS:   15 18:43:51     -172.785202        0.429195
BFGS:   16 18:43:51     -172.791794        0.122462
BFGS:   17 18:43:51     -172.793213        0.044463
      Step     Time          Energy          fmax
BFGS:    0 18:45:54     -172.636902        0.590771
BFGS:    1 18:45:54     -172.654221        0.296517
BFGS:    2 18:45:55     -172.665665        0.256757
BFGS:    3 18:45:55     -172.677719        0.454928
BFGS:    4 18:45:55     -172.695572        0.564118
BFGS:    5 18:45:56     -172.707642        0.374966
BFGS:    6 18:45:56     -172.713745        0.140663
BFGS:    7 18:45:56     -172.717072        0.183528
BFGS:    8 18:45:56     -172.722946        0.284282
BFGS:    9 18:45:57     -172.731613        0.326163
BFGS:   10 18:45:57     -172.740112        0.215594
BFGS:   11 18:45:57     -172.745667        0.205411
BFGS:   12 18:45:58     -172.753098        0.335285
BFGS:   13 18:45:58     -172.762573        0.547586
BFGS:   14 18:45:58     -172.774933        0.612508
BFGS:   15 18:45:58     -172.785202        0.429205
BFGS:   16 18:45:59     -172.791794        0.122466
BFGS:   17 18:45:59     -172.793228        0.044464
      Step     Time          Energy          fmax
BFGS:    0 00:39:17     -172.636902        0.590771
BFGS:    1 00:39:17     -172.654221        0.296517
BFGS:    2 00:39:17     -172.665649        0.256757
BFGS:    3 00:39:18     -172.677719        0.454926
BFGS:    4 00:39:18     -172.695572        0.564120
BFGS:    5 00:39:18     -172.707642        0.374977
BFGS:    6 00:39:18     -172.713745        0.140663
BFGS:    7 00:39:19     -172.717056        0.183528
BFGS:    8 00:39:19     -172.722946        0.284261
BFGS:    9 00:39:19     -172.731628        0.326140
BFGS:   10 00:39:19     -172.740112        0.215553
BFGS:   11 00:39:20     -172.745667        0.205412
BFGS:   12 00:39:20     -172.753113        0.335310
BFGS:   13 00:39:20     -172.762573        0.547623
BFGS:   14 00:39:21     -172.774933        0.612508
BFGS:   15 00:39:21     -172.785202        0.429195
BFGS:   16 00:39:21     -172.791794        0.122462
BFGS:   17 00:39:22     -172.793213        0.044463
