      Step     Time          Energy          fmax
BFGS:    0 18:05:41     -166.951477        9.995418
BFGS:    1 18:05:41     -171.067276        2.609488
BFGS:    2 18:05:41     -171.595734        1.535246
BFGS:    3 18:05:42     -171.836578        0.834397
BFGS:    4 18:05:42     -171.928391        1.008348
BFGS:    5 18:05:42     -172.173721        1.333453
BFGS:    6 18:05:43     -172.388596        1.141877
BFGS:    7 18:05:43     -172.531570        0.723690
BFGS:    8 18:05:43     -172.602600        0.387407
BFGS:    9 18:05:43     -172.639069        0.292754
BFGS:   10 18:05:44     -172.652222        0.167696
BFGS:   11 18:05:44     -172.659271        0.189583
BFGS:   12 18:05:44     -172.665054        0.156583
BFGS:   13 18:05:44     -172.669968        0.160709
BFGS:   14 18:05:45     -172.674347        0.126017
BFGS:   15 18:05:45     -172.677246        0.081593
BFGS:   16 18:05:45     -172.678894        0.079439
BFGS:   17 18:05:45     -172.680557        0.091885
BFGS:   18 18:05:46     -172.683228        0.097598
BFGS:   19 18:05:46     -172.686539        0.084735
BFGS:   20 18:05:46     -172.689056        0.111081
BFGS:   21 18:05:47     -172.690933        0.117078
BFGS:   22 18:05:47     -172.694138        0.125959
BFGS:   23 18:05:47     -172.699203        0.144903
BFGS:   24 18:05:47     -172.708206        0.164689
BFGS:   25 18:05:48     -172.719986        0.166721
BFGS:   26 18:05:48     -172.731552        0.317999
BFGS:   27 18:05:48     -172.741806        0.210382
BFGS:   28 18:05:49     -172.719513        1.040523
BFGS:   29 18:05:49     -172.755920        0.200617
BFGS:   30 18:05:49     -172.764481        0.180560
BFGS:   31 18:05:50     -172.768112        0.692818
BFGS:   32 18:05:50     -172.787460        0.133749
BFGS:   33 18:05:50     -172.792099        0.092348
BFGS:   34 18:05:51     -172.794983        0.153967
BFGS:   35 18:05:51     -172.796188        0.082999
BFGS:   36 18:05:51     -172.797913        0.093778
BFGS:   37 18:05:51     -172.799515        0.075385
BFGS:   38 18:05:52     -172.800766        0.028635
      Step     Time          Energy          fmax
BFGS:    0 18:06:22     -166.951477        9.995412
BFGS:    1 18:06:22     -171.067276        2.609489
BFGS:    2 18:06:22     -171.595734        1.535247
BFGS:    3 18:06:23     -171.836578        0.834397
BFGS:    4 18:06:23     -171.928391        1.008352
BFGS:    5 18:06:23     -172.173737        1.333430
BFGS:    6 18:06:24     -172.388596        1.141874
BFGS:    7 18:06:24     -172.531555        0.723684
BFGS:    8 18:06:24     -172.602600        0.387406
BFGS:    9 18:06:25     -172.639069        0.292731
BFGS:   10 18:06:25     -172.652222        0.167699
BFGS:   11 18:06:25     -172.659271        0.189586
BFGS:   12 18:06:25     -172.665054        0.156582
BFGS:   13 18:06:26     -172.669968        0.160701
BFGS:   14 18:06:26     -172.674347        0.126041
BFGS:   15 18:06:26     -172.677246        0.081592
BFGS:   16 18:06:27     -172.678909        0.079439
BFGS:   17 18:06:27     -172.680557        0.091887
BFGS:   18 18:06:27     -172.683228        0.097590
BFGS:   19 18:06:27     -172.686539        0.084730
BFGS:   20 18:06:28     -172.689056        0.111077
BFGS:   21 18:06:28     -172.690933        0.117074
BFGS:   22 18:06:28     -172.694122        0.125920
BFGS:   23 18:06:28     -172.699203        0.144882
BFGS:   24 18:06:29     -172.708206        0.164610
BFGS:   25 18:06:29     -172.720001        0.166709
BFGS:   26 18:06:29     -172.731552        0.317818
BFGS:   27 18:06:30     -172.741806        0.210349
BFGS:   28 18:06:30     -172.719284        1.043076
BFGS:   29 18:06:30     -172.755920        0.200595
BFGS:   30 18:06:31     -172.764465        0.180579
BFGS:   31 18:06:31     -172.768097        0.692954
