      Step     Time          Energy          fmax
BFGS:    0 22:46:00     -166.895264        9.848150
BFGS:    1 22:46:00     -170.981598        2.730482
BFGS:    2 22:46:00     -171.533813        1.589558
BFGS:    3 22:46:00     -171.793930        0.851249
BFGS:    4 22:46:01     -171.887360        1.002740
BFGS:    5 22:46:01     -172.118225        1.335045
BFGS:    6 22:46:01     -172.328674        1.202506
BFGS:    7 22:46:02     -172.492432        0.822035
BFGS:    8 22:46:02     -172.589279        0.474686
BFGS:    9 22:46:02     -172.637955        0.342573
BFGS:   10 22:46:03     -172.651123        0.202875
BFGS:   11 22:46:03     -172.657669        0.146861
BFGS:   12 22:46:03     -172.662766        0.137225
BFGS:   13 22:46:04     -172.666748        0.144126
BFGS:   14 22:46:04     -172.670273        0.110676
BFGS:   15 22:46:05     -172.672287        0.078125
BFGS:   16 22:46:05     -172.673264        0.078219
BFGS:   17 22:46:05     -172.674438        0.086575
BFGS:   18 22:46:05     -172.677002        0.098483
BFGS:   19 22:46:06     -172.681976        0.098991
BFGS:   20 22:46:06     -172.687881        0.152258
BFGS:   21 22:46:06     -172.691650        0.153695
BFGS:   22 22:46:07     -172.702103        0.200691
BFGS:   23 22:46:07     -172.707886        0.167654
BFGS:   24 22:46:07     -172.730194        0.287285
BFGS:   25 22:46:08     -172.744873        0.155600
BFGS:   26 22:46:08     -172.730423        1.068491
BFGS:   27 22:46:08     -172.760452        0.155317
BFGS:   28 22:46:09     -172.766510        0.184036
BFGS:   29 22:46:09     -172.769562        0.685497
BFGS:   30 22:46:09     -172.782486        0.111741
BFGS:   31 22:46:10     -172.788101        0.089107
BFGS:   32 22:46:10     -172.794647        0.337753
BFGS:   33 22:46:10     -172.798965        0.085994
BFGS:   34 22:46:11     -172.800415        0.088407
BFGS:   35 22:46:11     -172.802185        0.084851
BFGS:   36 22:46:11     -172.803162        0.071965
BFGS:   37 22:46:12     -172.804718        0.035545
      Step     Time          Energy          fmax
BFGS:    0 22:46:45     -166.895264        9.848152
BFGS:    1 22:46:46     -170.981598        2.730483
BFGS:    2 22:46:46     -171.533813        1.589556
BFGS:    3 22:46:46     -171.793930        0.851247
BFGS:    4 22:46:47     -171.887360        1.002739
BFGS:    5 22:46:47     -172.118240        1.335045
BFGS:    6 22:46:47     -172.328674        1.202504
BFGS:    7 22:46:47     -172.492447        0.822028
BFGS:    8 22:46:48     -172.589279        0.474688
