      Step     Time          Energy          fmax
BFGS:    0 20:24:47     -172.653778        0.585724
BFGS:    1 20:24:47     -172.670471        0.345333
BFGS:    2 20:24:47     -172.680847        0.291842
BFGS:    3 20:24:48     -172.690475        0.398610
BFGS:    4 20:24:48     -172.702469        0.394218
BFGS:    5 20:24:48     -172.709198        0.214411
BFGS:    6 20:24:48     -172.711914        0.140004
BFGS:    7 20:24:49     -172.714188        0.217423
BFGS:    8 20:24:49     -172.717911        0.291833
BFGS:    9 20:24:49     -172.722961        0.304079
BFGS:   10 20:24:49     -172.728226        0.227441
BFGS:   11 20:24:50     -172.732651        0.172215
BFGS:   12 20:24:50     -172.738190        0.272695
BFGS:   13 20:24:50     -172.747818        0.498014
BFGS:   14 20:24:51     -172.761154        0.612638
BFGS:   15 20:24:51     -172.771362        0.435000
BFGS:   16 20:24:51     -172.776306        0.141958
BFGS:   17 20:24:51     -172.777481        0.148912
BFGS:   18 20:24:52     -172.778656        0.136107
BFGS:   19 20:24:52     -172.780701        0.145068
BFGS:   20 20:24:52     -172.782257        0.118746
BFGS:   21 20:24:53     -172.782974        0.065972
BFGS:   22 20:24:53     -172.783310        0.061891
BFGS:   23 20:24:53     -172.783691        0.074158
BFGS:   24 20:24:53     -172.784271        0.090109
BFGS:   25 20:24:54     -172.784927        0.087640
BFGS:   26 20:24:54     -172.785538        0.076106
BFGS:   27 20:24:54     -172.786240        0.109919
BFGS:   28 20:24:54     -172.787354        0.141829
BFGS:   29 20:24:55     -172.789124        0.150873
BFGS:   30 20:24:55     -172.791153        0.134348
BFGS:   31 20:24:55     -172.792694        0.113698
BFGS:   32 20:24:55     -172.793777        0.089317
BFGS:   33 20:24:56     -172.794998        0.125703
BFGS:   34 20:24:56     -172.796768        0.150293
BFGS:   35 20:24:56     -172.798553        0.119877
BFGS:   36 20:24:57     -172.799683        0.094490
BFGS:   37 20:24:57     -172.800232        0.076379
BFGS:   38 20:24:57     -172.800705        0.098698
BFGS:   39 20:24:57     -172.801483        0.124295
BFGS:   40 20:24:57     -172.802338        0.107023
BFGS:   41 20:24:58     -172.802948        0.051362
BFGS:   42 20:24:58     -172.803299        0.051384
BFGS:   43 20:24:58     -172.803665        0.049322
      Step     Time          Energy          fmax
BFGS:    0 20:25:42     -172.653778        0.585724
BFGS:    1 20:25:44     -172.670456        0.345333
BFGS:    2 20:25:44     -172.680847        0.291842
BFGS:    3 20:25:45     -172.690475        0.398610
BFGS:    4 20:25:45     -172.702484        0.394219
BFGS:    5 20:25:45     -172.709198        0.214397
BFGS:    6 20:25:45     -172.711914        0.139958
BFGS:    7 20:25:46     -172.714188        0.217481
BFGS:    8 20:25:46     -172.717911        0.291844
BFGS:    9 20:25:47     -172.722977        0.304104
BFGS:   10 20:25:47     -172.728226        0.227448
BFGS:   11 20:25:47     -172.732651        0.172208
BFGS:   12 20:25:47     -172.738190        0.272748
BFGS:   13 20:25:48     -172.747818        0.497963
BFGS:   14 20:25:48     -172.761154        0.612680
BFGS:   15 20:25:48     -172.771362        0.435050
BFGS:   16 20:25:48     -172.776321        0.141964
BFGS:   17 20:25:48     -172.777481        0.148917
BFGS:   18 20:25:49     -172.778656        0.136061
BFGS:   19 20:25:49     -172.780701        0.145000
BFGS:   20 20:25:49     -172.782257        0.118720
BFGS:   21 20:25:49     -172.782974        0.065979
BFGS:   22 20:25:50     -172.783310        0.061888
BFGS:   23 20:25:50     -172.783707        0.074168
BFGS:   24 20:25:50     -172.784271        0.090113
BFGS:   25 20:25:50     -172.784927        0.087607
BFGS:   26 20:25:51     -172.785538        0.076100
BFGS:   27 20:25:51     -172.786240        0.109907
BFGS:   28 20:25:51     -172.787369        0.141871
BFGS:   29 20:25:51     -172.789124        0.150793
BFGS:   30 20:25:52     -172.791153        0.134363
BFGS:   31 20:25:52     -172.792694        0.113709
BFGS:   32 20:25:52     -172.793777        0.089314
BFGS:   33 20:25:53     -172.794998        0.125682
BFGS:   34 20:25:53     -172.796768        0.150389
BFGS:   35 20:25:53     -172.798553        0.119913
BFGS:   36 20:25:54     -172.799683        0.094482
BFGS:   37 20:25:54     -172.800232        0.076366
BFGS:   38 20:25:54     -172.800705        0.098677
BFGS:   39 20:25:54     -172.801483        0.124321
BFGS:   40 20:25:54     -172.802338        0.107065
BFGS:   41 20:25:55     -172.802948        0.051266
BFGS:   42 20:25:55     -172.803299        0.051381
BFGS:   43 20:25:55     -172.803665        0.049321
      Step     Time          Energy          fmax
