      Step     Time          Energy          fmax
BFGS:    0 19:20:00     -161.423325       50.945077
BFGS:    1 19:20:00     -170.181122       10.149046
BFGS:    2 19:20:00     -171.267258        4.806062
BFGS:    3 19:20:01     -171.801544        1.035337
BFGS:    4 19:20:01     -171.896515        1.607152
BFGS:    5 19:20:01     -172.169083        2.597970
BFGS:    6 19:20:02     -172.448425        2.146192
BFGS:    7 19:20:02     -172.727097        1.267217
BFGS:    8 19:20:02     -172.943832        1.337011
BFGS:    9 19:20:02     -173.157059        1.596080
BFGS:   10 19:20:03     -173.491104        1.061603
BFGS:   11 19:20:03     -173.657562        0.557870
BFGS:   12 19:20:04     -173.677948        0.335741
BFGS:   13 19:20:04     -173.689926        0.257101
BFGS:   14 19:20:04     -173.702850        0.265742
BFGS:   15 19:20:05     -173.705429        0.209173
BFGS:   16 19:20:05     -173.710251        0.112412
BFGS:   17 19:20:05     -173.713165        0.071424
BFGS:   18 19:20:06     -173.714447        0.106983
BFGS:   19 19:20:06     -173.714859        0.102016
BFGS:   20 19:20:06     -173.715332        0.076413
BFGS:   21 19:20:06     -173.715851        0.030499
      Step     Time          Energy          fmax
BFGS:    0 19:20:45     -161.423325       50.945077
BFGS:    1 19:20:46     -170.181122       10.149049
BFGS:    2 19:20:46     -171.267258        4.806063
BFGS:    3 19:20:46     -171.801544        1.035337
BFGS:    4 19:20:46     -171.896515        1.607154
BFGS:    5 19:20:47     -172.169083        2.597932
BFGS:    6 19:20:47     -172.448425        2.146193
BFGS:    7 19:20:47     -172.727097        1.267268
BFGS:    8 19:20:47     -172.943832        1.337015
BFGS:    9 19:20:47     -173.157074        1.596084
BFGS:   10 19:20:48     -173.491104        1.061610
BFGS:   11 19:20:48     -173.657547        0.557866
BFGS:   12 19:20:48     -173.677948        0.335740
BFGS:   13 19:20:49     -173.689926        0.257107
BFGS:   14 19:20:49     -173.702850        0.265765
BFGS:   15 19:20:49     -173.705429        0.209165
BFGS:   16 19:20:49     -173.710251        0.112403
BFGS:   17 19:20:50     -173.713165        0.071416
BFGS:   18 19:20:50     -173.714447        0.106982
BFGS:   19 19:20:50     -173.714859        0.102017
BFGS:   20 19:20:51     -173.715332        0.076407
BFGS:   21 19:20:51     -173.715866        0.030497
      Step     Time          Energy          fmax
BFGS:    0 19:30:44     -161.423325       50.945079
BFGS:    1 19:30:45     -170.181122       10.149049
BFGS:    2 19:30:45     -171.267258        4.806061
BFGS:    3 19:30:45     -171.801544        1.035338
BFGS:    4 19:30:45     -171.896515        1.607150
BFGS:    5 19:30:45     -172.169083        2.597941
BFGS:    6 19:30:46     -172.448425        2.146192
BFGS:    7 19:30:46     -172.727097        1.267269
BFGS:    8 19:30:46     -172.943832        1.337025
BFGS:    9 19:30:46     -173.157074        1.596075
BFGS:   10 19:30:46     -173.491119        1.061591
BFGS:   11 19:30:47     -173.657562        0.557898
BFGS:   12 19:30:47     -173.677948        0.335740
BFGS:   13 19:30:47     -173.689926        0.257046
BFGS:   14 19:30:47     -173.702850        0.265867
BFGS:   15 19:30:48     -173.705429        0.209201
BFGS:   16 19:30:48     -173.710251        0.112417
BFGS:   17 19:30:48     -173.713165        0.071431
BFGS:   18 19:30:49     -173.714447        0.106979
BFGS:   19 19:30:49     -173.714859        0.102017
BFGS:   20 19:30:49     -173.715332        0.076454
BFGS:   21 19:30:50     -173.715851        0.030496
      Step     Time          Energy          fmax
BFGS:    0 19:41:39     -161.423325       50.945077
BFGS:    1 19:41:40     -170.181122       10.149049
BFGS:    2 19:41:40     -171.267258        4.806063
BFGS:    3 19:41:40     -171.801544        1.035337
BFGS:    4 19:41:40     -171.896515        1.607154
BFGS:    5 19:41:41     -172.169083        2.597932
BFGS:    6 19:41:41     -172.448425        2.146193
BFGS:    7 19:41:41     -172.727097        1.267268
BFGS:    8 19:41:41     -172.943832        1.337015
BFGS:    9 19:41:42     -173.157074        1.596084
BFGS:   10 19:41:42     -173.491104        1.061610
BFGS:   11 19:41:42     -173.657547        0.557866
BFGS:   12 19:41:42     -173.677948        0.335740
BFGS:   13 19:41:43     -173.689926        0.257107
BFGS:   14 19:41:43     -173.702850        0.265765
BFGS:   15 19:41:43     -173.705429        0.209165
BFGS:   16 19:41:43     -173.710251        0.112403
BFGS:   17 19:41:44     -173.713165        0.071416
BFGS:   18 19:41:44     -173.714447        0.106982
BFGS:   19 19:41:44     -173.714859        0.102017
BFGS:   20 19:41:44     -173.715332        0.076407
BFGS:   21 19:41:45     -173.715866        0.030497
      Step     Time          Energy          fmax
BFGS:    0 19:48:41     -161.423325       50.945079
BFGS:    1 19:48:41     -170.181122       10.149049
BFGS:    2 19:48:42     -171.267258        4.806061
BFGS:    3 19:48:42     -171.801544        1.035338
BFGS:    4 19:48:42     -171.896515        1.607150
BFGS:    5 19:48:42     -172.169083        2.597941
BFGS:    6 19:48:42     -172.448425        2.146192
BFGS:    7 19:48:43     -172.727097        1.267269
BFGS:    8 19:48:43     -172.943832        1.337025
BFGS:    9 19:48:43     -173.157074        1.596075
BFGS:   10 19:48:43     -173.491119        1.061591
BFGS:   11 19:48:44     -173.657562        0.557898
BFGS:   12 19:48:44     -173.677948        0.335740
BFGS:   13 19:48:44     -173.689926        0.257046
BFGS:   14 19:48:45     -173.702850        0.265867
BFGS:   15 19:48:45     -173.705429        0.209201
BFGS:   16 19:48:45     -173.710251        0.112417
BFGS:   17 19:48:45     -173.713165        0.071431
BFGS:   18 19:48:46     -173.714447        0.106979
BFGS:   19 19:48:46     -173.714859        0.102017
BFGS:   20 19:48:46     -173.715332        0.076454
BFGS:   21 19:48:47     -173.715851        0.030496
      Step     Time          Energy          fmax
BFGS:    0 19:50:44     -161.423325       50.945077
BFGS:    1 19:50:45     -170.181122       10.149046
BFGS:    2 19:50:45     -171.267258        4.806062
BFGS:    3 19:50:45     -171.801544        1.035337
BFGS:    4 19:50:46     -171.896515        1.607152
BFGS:    5 19:50:46     -172.169083        2.597970
BFGS:    6 19:50:46     -172.448425        2.146192
BFGS:    7 19:50:46     -172.727097        1.267217
BFGS:    8 19:50:47     -172.943832        1.337011
BFGS:    9 19:50:47     -173.157059        1.596080
BFGS:   10 19:50:47     -173.491104        1.061603
BFGS:   11 19:50:48     -173.657562        0.557870
BFGS:   12 19:50:48     -173.677948        0.335741
BFGS:   13 19:50:48     -173.689926        0.257101
BFGS:   14 19:50:48     -173.702850        0.265742
BFGS:   15 19:50:49     -173.705429        0.209173
BFGS:   16 19:50:49     -173.710251        0.112412
BFGS:   17 19:50:50     -173.713165        0.071424
BFGS:   18 19:50:50     -173.714447        0.106983
BFGS:   19 19:50:50     -173.714859        0.102016
BFGS:   20 19:50:50     -173.715332        0.076413
BFGS:   21 19:50:51     -173.715851        0.030499
      Step     Time          Energy          fmax
BFGS:    0 01:50:38     -161.423325       50.945077
BFGS:    1 01:50:38     -170.181122       10.149049
BFGS:    2 01:50:38     -171.267258        4.806063
BFGS:    3 01:50:39     -171.801544        1.035337
BFGS:    4 01:50:39     -171.896515        1.607154
BFGS:    5 01:50:39     -172.169083        2.597932
BFGS:    6 01:50:40     -172.448425        2.146193
BFGS:    7 01:50:40     -172.727097        1.267268
BFGS:    8 01:50:40     -172.943832        1.337015
BFGS:    9 01:50:40     -173.157074        1.596084
BFGS:   10 01:50:41     -173.491104        1.061610
BFGS:   11 01:50:41     -173.657547        0.557866
BFGS:   12 01:50:41     -173.677948        0.335740
BFGS:   13 01:50:41     -173.689926        0.257107
BFGS:   14 01:50:42     -173.702850        0.265765
BFGS:   15 01:50:42     -173.705429        0.209165
BFGS:   16 01:50:42     -173.710251        0.112403
BFGS:   17 01:50:43     -173.713165        0.071416
BFGS:   18 01:50:43     -173.714447        0.106982
BFGS:   19 01:50:43     -173.714859        0.102017
BFGS:   20 01:50:44     -173.715332        0.076407
BFGS:   21 01:50:44     -173.715866        0.030497
