      Step     Time          Energy          fmax
BFGS:    0 09:06:48     -172.568344        0.287132
BFGS:    1 09:06:48     -172.572571        0.261543
BFGS:    2 09:06:48     -172.580536        0.403048
BFGS:    3 09:06:48     -172.587570        0.464737
BFGS:    4 09:06:49     -172.599030        0.496834
BFGS:    5 09:06:49     -172.641373        0.998712
BFGS:    6 09:06:49     -172.953339        2.376111
BFGS:    7 09:06:50     -173.110626        2.074813
BFGS:    8 09:06:50     -173.268021        1.669232
BFGS:    9 09:06:50     -173.388397        1.476617
BFGS:   10 09:06:50     -173.557037        1.436542
BFGS:   11 09:06:51     -173.596649        0.625516
BFGS:   12 09:06:51     -173.618195        0.409768
BFGS:   13 09:06:51     -173.632889        0.137278
BFGS:   14 09:06:52     -173.635773        0.165820
BFGS:   15 09:06:52     -173.641602        0.215431
BFGS:   16 09:06:52     -173.647797        0.218292
BFGS:   17 09:06:52     -173.655365        0.173428
BFGS:   18 09:06:53     -173.662048        0.156155
BFGS:   19 09:06:53     -173.668228        0.195851
BFGS:   20 09:06:53     -173.675095        0.224895
BFGS:   21 09:06:54     -173.689087        0.335937
BFGS:   22 09:06:54     -173.703400        0.256273
BFGS:   23 09:06:54     -173.707886        0.085505
BFGS:   24 09:06:54     -173.708786        0.066973
BFGS:   25 09:06:55     -173.709961        0.070886
BFGS:   26 09:06:55     -173.711411        0.092059
BFGS:   27 09:06:55     -173.712509        0.063618
BFGS:   28 09:06:56     -173.712860        0.018925
      Step     Time          Energy          fmax
BFGS:    0 22:44:27     -172.568344        0.287131
BFGS:    1 22:44:27     -172.572586        0.261544
BFGS:    2 22:44:27     -172.580536        0.403040
BFGS:    3 22:44:28     -172.587570        0.464735
BFGS:    4 22:44:28     -172.599045        0.496835
BFGS:    5 22:44:29     -172.641373        0.998671
BFGS:    6 22:44:29     -172.953308        2.376105
BFGS:    7 22:44:29     -173.110657        2.074806
BFGS:    8 22:44:30     -173.268036        1.669188
BFGS:    9 22:44:30     -173.388412        1.476612
BFGS:   10 22:44:30     -173.557053        1.436434
BFGS:   11 22:44:31     -173.596649        0.625573
BFGS:   12 22:44:31     -173.618195        0.409708
BFGS:   13 22:44:32     -173.632889        0.137248
BFGS:   14 22:44:32     -173.635773        0.165803
BFGS:   15 22:44:33     -173.641602        0.215443
BFGS:   16 22:44:33     -173.647797        0.218281
BFGS:   17 22:44:34     -173.655365        0.173399
BFGS:   18 22:44:34     -173.662048        0.156164
BFGS:   19 22:44:35     -173.668228        0.195871
BFGS:   20 22:44:35     -173.675095        0.224902
BFGS:   21 22:44:36     -173.689072        0.335917
BFGS:   22 22:44:36     -173.703400        0.256222
BFGS:   23 22:44:37     -173.707886        0.085514
BFGS:   24 22:44:37     -173.708786        0.066969
BFGS:   25 22:44:37     -173.709961        0.070882
BFGS:   26 22:44:37     -173.711411        0.092067
BFGS:   27 22:44:38     -173.712509        0.063645
BFGS:   28 22:44:38     -173.712860        0.018917
