      Step     Time          Energy          fmax
BFGS:    0 07:03:36     -172.636902        0.590771
BFGS:    1 07:03:36     -172.654205        0.296517
BFGS:    2 07:03:36     -172.665649        0.256757
BFGS:    3 07:03:37     -172.677704        0.454982
BFGS:    4 07:03:37     -172.695557        0.564133
BFGS:    5 07:03:37     -172.707642        0.374932
BFGS:    6 07:03:37     -172.713745        0.140665
BFGS:    7 07:03:38     -172.717056        0.183523
BFGS:    8 07:03:38     -172.722946        0.284266
BFGS:    9 07:03:38     -172.731613        0.326170
BFGS:   10 07:03:38     -172.740112        0.215631
BFGS:   11 07:03:39     -172.745651        0.205410
BFGS:   12 07:03:39     -172.753098        0.335214
BFGS:   13 07:03:39     -172.762573        0.547512
BFGS:   14 07:03:39     -172.774933        0.612547
BFGS:   15 07:03:40     -172.785202        0.429308
BFGS:   16 07:03:40     -172.791794        0.122565
BFGS:   17 07:03:40     -172.793213        0.044466
      Step     Time          Energy          fmax
BFGS:    0 20:37:44     -172.636902        0.590771
BFGS:    1 20:37:44     -172.654221        0.296517
BFGS:    2 20:37:45     -172.665665        0.256757
BFGS:    3 20:37:45     -172.677719        0.454981
BFGS:    4 20:37:46     -172.695557        0.564137
BFGS:    5 20:37:46     -172.707642        0.374935
BFGS:    6 20:37:46     -172.713745        0.140665
BFGS:    7 20:37:46     -172.717056        0.183526
BFGS:    8 20:37:47     -172.722946        0.284259
BFGS:    9 20:37:47     -172.731613        0.326169
BFGS:   10 20:37:48     -172.740112        0.215602
BFGS:   11 20:37:48     -172.745651        0.205407
BFGS:   12 20:37:48     -172.753098        0.335187
BFGS:   13 20:37:49     -172.762573        0.547563
BFGS:   14 20:37:49     -172.774933        0.612548
BFGS:   15 20:37:49     -172.785202        0.429300
BFGS:   16 20:37:49     -172.791794        0.122575
BFGS:   17 20:37:50     -172.793213        0.044470
