      Step     Time          Energy          fmax
BFGS:    0 11:59:29     -172.283447        3.856232
BFGS:    1 11:59:30     -172.557526        1.378694
BFGS:    2 11:59:30     -172.623093        0.631047
BFGS:    3 11:59:30     -172.673691        0.707659
BFGS:    4 11:59:31     -172.705185        0.781522
BFGS:    5 11:59:31     -172.827927        1.102098
BFGS:    6 11:59:31     -172.859665        2.849046
BFGS:    7 11:59:32     -172.996094        0.832194
BFGS:    8 11:59:32     -173.100220        0.731187
BFGS:    9 11:59:32     -172.797073        6.079065
BFGS:   10 11:59:32     -173.208603        0.649081
BFGS:   11 11:59:33     -173.256683        0.738173
BFGS:   12 11:59:33     -173.362808        2.062523
BFGS:   13 11:59:33     -173.408157        1.226923
BFGS:   14 11:59:34     -173.461960        0.767941
BFGS:   15 11:59:34     -173.513306        0.932522
BFGS:   16 11:59:34     -173.626251        0.956194
BFGS:   17 11:59:34     -173.677567        0.773107
BFGS:   18 11:59:35     -173.695740        0.560336
BFGS:   19 11:59:35     -173.706207        0.308683
BFGS:   20 11:59:35     -173.711441        0.123058
BFGS:   21 11:59:36     -173.712189        0.051632
BFGS:   22 11:59:36     -173.712402        0.033232
      Step     Time          Energy          fmax
BFGS:    0 01:40:53     -172.283447        3.856233
BFGS:    1 01:40:53     -172.557526        1.378695
BFGS:    2 01:40:54     -172.623093        0.631047
BFGS:    3 01:40:54     -172.673691        0.707659
BFGS:    4 01:40:54     -172.705200        0.781523
BFGS:    5 01:40:55     -172.827927        1.102098
BFGS:    6 01:40:55     -172.859665        2.849028
BFGS:    7 01:40:55     -172.996094        0.832166
BFGS:    8 01:40:55     -173.100220        0.731193
BFGS:    9 01:40:56     -172.797058        6.079186
BFGS:   10 01:40:56     -173.208603        0.649082
BFGS:   11 01:40:56     -173.256683        0.738176
BFGS:   12 01:40:56     -173.362793        2.062560
BFGS:   13 01:40:57     -173.408157        1.226958
BFGS:   14 01:40:57     -173.461960        0.767874
BFGS:   15 01:40:58     -173.513290        0.932527
BFGS:   16 01:40:58     -173.626251        0.956107
BFGS:   17 01:40:58     -173.677567        0.773046
BFGS:   18 01:40:58     -173.695740        0.560321
BFGS:   19 01:40:59     -173.706207        0.308683
BFGS:   20 01:40:59     -173.711441        0.123124
BFGS:   21 01:40:59     -173.712189        0.051617
BFGS:   22 01:41:00     -173.712402        0.033231
