      Step     Time          Energy          fmax
BFGS:    0 08:48:33     -169.653854        5.990601
BFGS:    1 08:48:33     -171.269257        2.893292
BFGS:    2 08:48:33     -171.797180        1.233814
BFGS:    3 08:48:33     -171.907166        1.076352
BFGS:    4 08:48:34     -171.999619        0.708252
BFGS:    5 08:48:34     -172.066025        0.946655
BFGS:    6 08:48:35     -172.178970        1.115230
BFGS:    7 08:48:35     -172.298843        0.965753
BFGS:    8 08:48:35     -172.392715        0.861844
BFGS:    9 08:48:35     -172.457260        0.682962
BFGS:   10 08:48:36     -172.503738        0.559392
BFGS:   11 08:48:36     -172.564087        0.427312
BFGS:   12 08:48:36     -172.607361        0.378395
BFGS:   13 08:48:37     -172.642059        0.193459
BFGS:   14 08:48:37     -172.648636        0.093481
BFGS:   15 08:48:37     -172.649536        0.082438
BFGS:   16 08:48:37     -172.650681        0.052577
BFGS:   17 08:48:38     -172.651398        0.044659
      Step     Time          Energy          fmax
BFGS:    0 22:25:58     -169.653854        5.990601
BFGS:    1 22:25:59     -171.269257        2.893292
BFGS:    2 22:25:59     -171.797180        1.233806
BFGS:    3 22:25:59     -171.907181        1.076357
BFGS:    4 22:26:00     -171.999619        0.708251
BFGS:    5 22:26:00     -172.066025        0.946641
BFGS:    6 22:26:00     -172.178970        1.115301
BFGS:    7 22:26:00     -172.298843        0.965711
BFGS:    8 22:26:00     -172.392731        0.861849
BFGS:    9 22:26:01     -172.457260        0.682961
BFGS:   10 22:26:01     -172.503738        0.559386
BFGS:   11 22:26:01     -172.564087        0.427329
BFGS:   12 22:26:01     -172.607361        0.378392
BFGS:   13 22:26:02     -172.642059        0.193456
BFGS:   14 22:26:02     -172.648636        0.093479
BFGS:   15 22:26:02     -172.649536        0.082437
BFGS:   16 22:26:02     -172.650681        0.052579
BFGS:   17 22:26:03     -172.651398        0.044659
