      Step     Time          Energy          fmax
BFGS:    0 11:18:37     -172.179001        2.416950
BFGS:    1 11:18:37     -172.403091        1.409672
BFGS:    2 11:18:37     -172.605194        0.689484
BFGS:    3 11:18:38     -172.631683        0.486887
BFGS:    4 11:18:38     -172.653519        0.352418
BFGS:    5 11:18:38     -172.668411        0.400528
BFGS:    6 11:18:39     -172.709595        0.537899
BFGS:    7 11:18:39     -172.751755        0.479709
BFGS:    8 11:18:39     -172.780212        0.271453
BFGS:    9 11:18:39     -172.791733        0.185782
BFGS:   10 11:18:40     -172.796906        0.127627
BFGS:   11 11:18:40     -172.799683        0.097976
BFGS:   12 11:18:40     -172.802063        0.071596
BFGS:   13 11:18:41     -172.804260        0.052433
BFGS:   14 11:18:41     -172.805450        0.058377
BFGS:   15 11:18:41     -172.805984        0.045284
      Step     Time          Energy          fmax
BFGS:    0 00:58:40     -172.179001        2.416949
BFGS:    1 00:58:40     -172.403091        1.409670
BFGS:    2 00:58:40     -172.605194        0.689484
BFGS:    3 00:58:40     -172.631683        0.486887
BFGS:    4 00:58:41     -172.653534        0.352420
BFGS:    5 00:58:41     -172.668411        0.400527
BFGS:    6 00:58:41     -172.709610        0.537887
BFGS:    7 00:58:42     -172.751740        0.479745
BFGS:    8 00:58:42     -172.780212        0.271411
BFGS:    9 00:58:42     -172.791733        0.185782
BFGS:   10 00:58:42     -172.796906        0.127625
BFGS:   11 00:58:43     -172.799667        0.097984
BFGS:   12 00:58:43     -172.802063        0.071612
BFGS:   13 00:58:43     -172.804260        0.052437
BFGS:   14 00:58:44     -172.805450        0.058381
BFGS:   15 00:58:44     -172.805984        0.045284
