      Step     Time          Energy          fmax
BFGS:    0 08:51:08     -173.441005      102.228661
BFGS:    1 08:51:10     -189.636385       12.002113
BFGS:    2 08:51:13     -190.856447        8.516477
BFGS:    3 08:51:15     -191.430696        6.735703
BFGS:    4 08:51:17     -191.872389        4.494646
BFGS:    5 08:51:20     -192.139515        2.963766
BFGS:    6 08:51:22     -192.422912        1.778315
BFGS:    7 08:51:24     -192.609327        1.677908
BFGS:    8 08:51:27     -192.690506        1.351424
BFGS:    9 08:51:29     -192.766037        1.350143
BFGS:   10 08:51:31     -192.847961        0.924629
BFGS:   11 08:51:34     -192.871748        0.457865
BFGS:   12 08:51:36     -192.878872        0.356325
BFGS:   13 08:51:38     -192.885942        0.329021
BFGS:   14 08:51:40     -192.893293        0.282679
BFGS:   15 08:51:43     -192.896747        0.223484
BFGS:   16 08:51:45     -192.899681        0.155607
BFGS:   17 08:51:47     -192.901459        0.131275
BFGS:   18 08:51:50     -192.902267        0.144365
BFGS:   19 08:51:52     -192.902963        0.091978
BFGS:   20 08:51:54     -192.903158        0.041064
