      Step     Time          Energy          fmax
BFGS:    0 16:18:14     -193.415336        0.807949
BFGS:    1 16:18:17     -193.434419        0.654476
BFGS:    2 16:18:19     -193.582083        1.370486
BFGS:    3 16:18:22     -193.738327        1.881966
BFGS:    4 16:18:25     -193.944061        2.242369
BFGS:    5 16:18:27     -194.140484        2.525917
BFGS:    6 16:18:30     -194.305361        2.672668
BFGS:    7 16:18:33     -194.451706        3.309922
BFGS:    8 16:18:36     -194.755539        3.658401
BFGS:    9 16:18:38     -195.248394        3.470619
BFGS:   10 16:18:41     -195.917381        1.993515
BFGS:   11 16:18:44     -196.225263        1.411503
BFGS:   12 16:18:47     -196.349252        1.556472
BFGS:   13 16:18:49     -196.450649        1.450903
BFGS:   14 16:18:52     -196.673515        1.287135
BFGS:   15 16:18:55     -196.879194        1.612534
BFGS:   16 16:18:58     -197.148006        1.511292
BFGS:   17 16:19:01     -197.226892        0.685749
BFGS:   18 16:19:03     -197.274599        0.722596
BFGS:   19 16:19:06     -197.296695        0.519471
BFGS:   20 16:19:09     -197.356956        0.410868
BFGS:   21 16:19:12     -197.386223        0.337103
BFGS:   22 16:19:15     -197.429039        0.228257
BFGS:   23 16:19:18     -197.449257        0.213888
BFGS:   24 16:19:20     -197.467859        0.340026
BFGS:   25 16:19:23     -197.470672        0.236672
BFGS:   26 16:19:26     -197.475208        0.205073
BFGS:   27 16:19:28     -197.484089        0.222590
BFGS:   28 16:19:31     -197.496094        0.224223
BFGS:   29 16:19:34     -197.502731        0.115358
BFGS:   30 16:19:37     -197.504688        0.105444
BFGS:   31 16:19:40     -197.505571        0.085043
BFGS:   32 16:19:43     -197.506761        0.090731
BFGS:   33 16:19:46     -197.507976        0.071098
BFGS:   34 16:19:49     -197.508442        0.023483
