      Step     Time          Energy          fmax
BFGS:    0 19:44:41     -194.038751        1.827659
BFGS:    1 19:44:43     -194.146866        1.326736
BFGS:    2 19:44:45     -194.447218        1.644289
BFGS:    3 19:44:48     -194.609489        2.115881
BFGS:    4 19:44:50     -194.831671        2.534188
BFGS:    5 19:44:53     -195.145880        2.653198
BFGS:    6 19:44:55     -195.550707        2.783398
BFGS:    7 19:44:58     -196.065952        2.503826
BFGS:    8 19:45:00     -196.462454        1.090306
BFGS:    9 19:45:03     -196.632322        0.576053
BFGS:   10 19:45:05     -196.697155        1.161214
BFGS:   11 19:45:07     -196.725116        1.003621
BFGS:   12 19:45:10     -196.834816        0.657854
BFGS:   13 19:45:12     -196.981327        0.553438
BFGS:   14 19:45:15     -197.092155        0.870848
BFGS:   15 19:45:17     -197.180694        1.043287
BFGS:   16 19:45:19     -197.271448        1.141850
BFGS:   17 19:45:22     -197.351673        1.211023
BFGS:   18 19:45:24     -197.431167        1.426254
BFGS:   19 19:45:26     -197.582462        1.482359
BFGS:   20 19:45:29     -197.783357        0.737271
BFGS:   21 19:45:32     -197.800922        0.485530
BFGS:   22 19:45:34     -197.828092        0.489392
BFGS:   23 19:45:37     -197.869308        0.518949
BFGS:   24 19:45:39     -197.899881        0.266575
BFGS:   25 19:45:42     -197.906503        0.159219
BFGS:   26 19:45:44     -197.910656        0.136837
BFGS:   27 19:45:47     -197.918382        0.185928
BFGS:   28 19:45:49     -197.926271        0.211304
BFGS:   29 19:45:52     -197.933227        0.161350
BFGS:   30 19:45:55     -197.936554        0.094390
BFGS:   31 19:45:57     -197.937908        0.075982
BFGS:   32 19:46:00     -197.938339        0.061089
BFGS:   33 19:46:02     -197.939083        0.039804
