      Step     Time          Energy          fmax
BFGS:    0 23:05:58     -193.007984        0.357383
BFGS:    1 23:06:01     -193.012476        0.320786
BFGS:    2 23:06:03     -193.108877        1.092753
BFGS:    3 23:06:06     -193.157455        1.158430
BFGS:    4 23:06:09     -193.291155        1.556191
BFGS:    5 23:06:11     -193.582968        1.813046
BFGS:    6 23:06:14     -194.016531        1.791028
BFGS:    7 23:06:17     -194.537296        2.091385
BFGS:    8 23:06:19     -195.116472        2.640417
BFGS:    9 23:06:22     -195.679645        2.573668
BFGS:   10 23:06:25     -196.023544        1.748564
BFGS:   11 23:06:28     -196.156452        0.988099
BFGS:   12 23:06:31     -196.260767        0.708456
BFGS:   13 23:06:33     -196.341678        0.783533
BFGS:   14 23:06:36     -196.417887        0.889720
BFGS:   15 23:06:39     -196.508592        0.826287
BFGS:   16 23:06:42     -196.585504        0.636682
BFGS:   17 23:06:44     -196.645048        0.779136
BFGS:   18 23:06:47     -196.721052        0.784153
BFGS:   19 23:06:50     -196.813373        1.105805
BFGS:   20 23:06:53     -196.998165        1.482079
BFGS:   21 23:06:56     -197.158205        1.117588
BFGS:   22 23:06:58     -197.319296        0.685641
BFGS:   23 23:07:01     -197.469063        0.602516
BFGS:   24 23:07:04     -197.677540        0.666671
BFGS:   25 23:07:07     -197.834865        0.412225
BFGS:   26 23:07:10     -197.877783        0.414010
BFGS:   27 23:07:13     -197.892790        0.286771
BFGS:   28 23:07:16     -197.902117        0.314866
BFGS:   29 23:07:19     -197.913015        0.300528
BFGS:   30 23:07:22     -197.919313        0.247294
BFGS:   31 23:07:25     -197.926323        0.152613
BFGS:   32 23:07:28     -197.932178        0.074604
BFGS:   33 23:07:31     -197.935926        0.066965
BFGS:   34 23:07:34     -197.937128        0.062364
BFGS:   35 23:07:37     -197.937612        0.053035
BFGS:   36 23:07:40     -197.938045        0.065191
BFGS:   37 23:07:43     -197.938764        0.079160
BFGS:   38 23:07:46     -197.939512        0.065047
BFGS:   39 23:07:49     -197.939907        0.028879
