      Step     Time          Energy          fmax
BFGS:    0 18:38:14     -193.009184        0.356306
BFGS:    1 18:38:17     -193.013736        0.327542
BFGS:    2 18:38:19     -193.114267        0.801065
BFGS:    3 18:38:21     -193.165102        0.886598
BFGS:    4 18:38:23     -193.280931        0.982580
BFGS:    5 18:38:26     -193.487709        1.047182
BFGS:    6 18:38:28     -193.873686        1.338656
BFGS:    7 18:38:30     -194.505678        2.272828
BFGS:    8 18:38:33     -195.154783        2.375642
BFGS:    9 18:38:35     -195.531173        1.501812
BFGS:   10 18:38:37     -195.633560        0.908079
BFGS:   11 18:38:40     -195.712295        0.728854
BFGS:   12 18:38:42     -195.825825        0.927523
BFGS:   13 18:38:44     -195.941753        1.050467
BFGS:   14 18:38:47     -196.056762        0.835865
BFGS:   15 18:38:49     -196.133526        0.776901
BFGS:   16 18:38:51     -196.237661        0.867391
BFGS:   17 18:38:54     -196.331537        1.416344
BFGS:   18 18:38:56     -196.445225        0.910623
BFGS:   19 18:38:58     -196.521757        0.813839
BFGS:   20 18:39:00     -196.700374        0.647541
BFGS:   21 18:39:03     -196.786613        0.556185
BFGS:   22 18:39:05     -196.820051        0.501052
BFGS:   23 18:39:07     -196.843570        0.594387
BFGS:   24 18:39:09     -196.874847        0.593217
BFGS:   25 18:39:12     -196.917984        0.480033
BFGS:   26 18:39:14     -196.958845        0.414907
BFGS:   27 18:39:16     -196.968935        0.423452
BFGS:   28 18:39:19     -196.986942        0.435967
BFGS:   29 18:39:21     -197.023166        0.566003
BFGS:   30 18:39:23     -197.111074        1.295929
BFGS:   31 18:39:26     -197.205311        2.168305
BFGS:   32 18:39:29     -197.278904        2.839771
BFGS:   33 18:39:31     -197.363434        2.776277
BFGS:   34 18:39:34     -197.544863        2.141338
BFGS:   35 18:39:37     -197.701381        1.197470
BFGS:   36 18:39:39     -197.789278        1.256509
BFGS:   37 18:39:42     -197.856399        0.742366
BFGS:   38 18:39:44     -197.892832        0.556082
BFGS:   39 18:39:47     -197.912182        0.428628
BFGS:   40 18:39:50     -197.927376        0.285537
BFGS:   41 18:39:52     -197.941271        0.300752
BFGS:   42 18:39:55     -197.954340        0.276101
BFGS:   43 18:39:57     -197.963358        0.226845
BFGS:   44 18:40:00     -197.971695        0.193567
BFGS:   45 18:40:02     -197.977686        0.172504
BFGS:   46 18:40:05     -197.981104        0.135160
BFGS:   47 18:40:08     -197.982656        0.083683
BFGS:   48 18:40:10     -197.983509        0.083984
BFGS:   49 18:40:13     -197.984232        0.067740
BFGS:   50 18:40:15     -197.984939        0.081713
BFGS:   51 18:40:18     -197.985546        0.059768
BFGS:   52 18:40:20     -197.985855        0.032424
