      Step     Time          Energy          fmax
BFGS:    0 03:19:58     -206.111535        2.358578
BFGS:    1 03:19:58     -206.252805        2.685073
BFGS:    2 03:19:58     -206.820791        0.869029
BFGS:    3 03:19:59     -206.840900        1.173589
BFGS:    4 03:19:59     -206.877567        0.326586
BFGS:    5 03:20:00     -206.883441        0.114508
BFGS:    6 03:20:00     -206.884362        0.111718
BFGS:    7 03:20:00     -206.886663        0.107615
BFGS:    8 03:20:01     -206.888089        0.130368
BFGS:    9 03:20:01     -206.889304        0.118018
BFGS:   10 03:20:01     -206.890249        0.165612
BFGS:   11 03:20:02     -206.891580        0.183839
BFGS:   12 03:20:02     -206.893003        0.145001
BFGS:   13 03:20:02     -206.894141        0.061301
BFGS:   14 03:20:03     -206.894763        0.057446
BFGS:   15 03:20:03     -206.895248        0.060133
BFGS:   16 03:20:04     -206.896030        0.094294
BFGS:   17 03:20:04     -206.897044        0.095532
BFGS:   18 03:20:04     -206.897760        0.055083
BFGS:   19 03:20:05     -206.897950        0.021826
