      Step     Time          Energy          fmax
BFGS:    0 03:42:01     -205.348165        1.590813
BFGS:    1 03:42:01     -205.441297        1.535656
BFGS:    2 03:42:01     -205.668096        1.707844
BFGS:    3 03:42:02     -205.768005        0.841465
BFGS:    4 03:42:02     -205.808137        0.691590
BFGS:    5 03:42:02     -205.884107        0.216610
BFGS:    6 03:42:03     -205.887534        0.175639
BFGS:    7 03:42:03     -205.894859        0.220550
BFGS:    8 03:42:04     -205.900100        0.189424
BFGS:    9 03:42:04     -205.903672        0.198459
BFGS:   10 03:42:04     -205.908410        0.269020
BFGS:   11 03:42:05     -205.916883        0.330608
BFGS:   12 03:42:05     -205.928312        0.329562
BFGS:   13 03:42:05     -205.939893        0.280681
BFGS:   14 03:42:06     -205.947070        0.113118
BFGS:   15 03:42:06     -205.948890        0.113966
BFGS:   16 03:42:07     -205.950565        0.102363
BFGS:   17 03:42:07     -205.953697        0.133688
BFGS:   18 03:42:07     -205.956523        0.113910
BFGS:   19 03:42:08     -205.958041        0.101624
BFGS:   20 03:42:08     -205.959171        0.075514
BFGS:   21 03:42:08     -205.960252        0.087260
BFGS:   22 03:42:09     -205.961641        0.118843
BFGS:   23 03:42:09     -205.964851        0.168158
BFGS:   24 03:42:10     -205.970014        0.213880
BFGS:   25 03:42:10     -205.975492        0.200787
BFGS:   26 03:42:10     -205.982366        0.145357
BFGS:   27 03:42:11     -205.990131        0.111771
BFGS:   28 03:42:11     -205.994319        0.126046
BFGS:   29 03:42:11     -205.978456        0.507167
BFGS:   30 03:42:12     -205.996032        0.067706
BFGS:   31 03:42:12     -205.996665        0.049963
