      Step     Time          Energy          fmax
BFGS:    0 03:32:26     -205.587821        1.471403
BFGS:    1 03:32:26     -205.638553        1.709408
BFGS:    2 03:32:26     -205.879091        1.307522
BFGS:    3 03:32:27     -205.908012        1.568939
BFGS:    4 03:32:27     -206.008119        0.625169
BFGS:    5 03:32:27     -206.035156        0.428712
BFGS:    6 03:32:28     -206.071027        0.355114
BFGS:    7 03:32:28     -206.076759        0.327540
BFGS:    8 03:32:28     -206.102861        0.304155
BFGS:    9 03:32:29     -206.109514        0.223709
BFGS:   10 03:32:29     -206.112373        0.139670
BFGS:   11 03:32:30     -206.114635        0.147809
BFGS:   12 03:32:30     -206.121553        0.287315
BFGS:   13 03:32:30     -206.130838        0.366329
BFGS:   14 03:32:31     -206.140497        0.299594
BFGS:   15 03:32:31     -206.146009        0.196659
BFGS:   16 03:32:31     -206.148971        0.144633
BFGS:   17 03:32:32     -206.151195        0.142404
BFGS:   18 03:32:32     -206.153192        0.121384
BFGS:   19 03:32:32     -206.154109        0.047485
