      Step     Time          Energy          fmax
BFGS:    0 02:40:12     -202.031103        4.266894
BFGS:    1 02:40:14     -202.049137        4.904562
BFGS:    2 02:40:17     -202.214753        2.564066
BFGS:    3 02:40:20     -202.440805        3.635165
BFGS:    4 02:40:22     -202.690367        4.338843
BFGS:    5 02:40:25     -202.788554        1.174937
BFGS:    6 02:40:28     -202.833044        0.468825
BFGS:    7 02:40:30     -202.843200        0.423470
BFGS:    8 02:40:33     -202.867942        0.777706
BFGS:    9 02:40:35     -202.876430        0.555313
BFGS:   10 02:40:38     -202.882910        0.225161
BFGS:   11 02:40:41     -202.889171        0.416556
BFGS:   12 02:40:44     -202.899466        0.706196
BFGS:   13 02:40:46     -202.907778        0.569910
BFGS:   14 02:40:49     -202.911531        0.208187
BFGS:   15 02:40:52     -202.912240        0.042089
