      Step     Time          Energy          fmax
BFGS:    0 14:18:30     -202.696094        5.009035
BFGS:    1 14:18:33     -202.615416        4.896494
BFGS:    2 14:18:35     -202.833135        1.470896
BFGS:    3 14:18:38     -202.859407        0.843860
BFGS:    4 14:18:41     -202.871608        0.518723
BFGS:    5 14:18:43     -202.891030        0.167100
BFGS:    6 14:18:46     -202.894884        0.155466
BFGS:    7 14:18:49     -202.897973        0.143521
BFGS:    8 14:18:52     -202.901345        0.143438
BFGS:    9 14:18:54     -202.905932        0.143829
BFGS:   10 14:18:57     -202.908246        0.137328
BFGS:   11 14:19:00     -202.910029        0.136056
BFGS:   12 14:19:02     -202.911486        0.100078
BFGS:   13 14:19:05     -202.912298        0.051097
BFGS:   14 14:19:08     -202.912683        0.033670
