      Step     Time          Energy          fmax
BFGS:    0 21:54:49     -193.276287       17.770279
BFGS:    1 21:54:52     -199.230497        6.735651
BFGS:    2 21:54:55     -200.267462        3.247264
BFGS:    3 21:54:58     -200.607380        3.931648
BFGS:    4 21:55:00     -200.937138        2.333945
BFGS:    5 21:55:03     -201.326145        2.309669
BFGS:    6 21:55:06     -201.728041        2.339056
BFGS:    7 21:55:09     -202.199046        1.854449
BFGS:    8 21:55:11     -202.520279        1.147309
BFGS:    9 21:55:14     -202.639984        0.885842
BFGS:   10 21:55:17     -202.702213        0.789383
BFGS:   11 21:55:19     -202.799558        1.292758
BFGS:   12 21:55:22     -202.862921        0.737561
BFGS:   13 21:55:24     -202.877704        0.197736
BFGS:   14 21:55:28     -202.880866        0.163878
BFGS:   15 21:55:30     -202.883029        0.132642
BFGS:   16 21:55:33     -202.884938        0.128918
BFGS:   17 21:55:36     -202.886068        0.075707
BFGS:   18 21:55:38     -202.886321        0.018886
