      Step     Time          Energy          fmax
BFGS:    0 19:20:28     -202.025038        4.238031
BFGS:    1 19:20:31     -202.044025        4.875523
BFGS:    2 19:20:33     -202.209608        2.551385
BFGS:    3 19:20:36     -202.440125        3.648633
BFGS:    4 19:20:39     -202.680738        4.184731
BFGS:    5 19:20:42     -202.771944        0.981093
BFGS:    6 19:20:44     -202.808743        0.356182
BFGS:    7 19:20:47     -202.820590        0.553458
BFGS:    8 19:20:49     -202.845284        0.688635
BFGS:    9 19:20:52     -202.852070        0.397693
BFGS:   10 19:20:55     -202.857137        0.226688
BFGS:   11 19:20:57     -202.864245        0.485509
BFGS:   12 19:21:00     -202.874517        0.634646
BFGS:   13 19:21:03     -202.881897        0.445263
BFGS:   14 19:21:05     -202.884729        0.125398
BFGS:   15 19:21:08     -202.885407        0.054277
BFGS:   16 19:21:10     -202.885785        0.091398
BFGS:   17 19:21:13     -202.886231        0.103165
BFGS:   18 19:21:16     -202.886446        0.052650
BFGS:   19 19:21:18     -202.886495        0.012807
