      Step     Time          Energy          fmax
BFGS:    0 02:14:47       39.098801       43.933605
BFGS:    1 02:14:50       34.792435       48.213593
BFGS:    2 02:14:52      -55.353973      455.680878
BFGS:    3 02:14:55     -149.822884      254.422086
BFGS:    4 02:14:58     -178.806786       88.159379
BFGS:    5 02:15:01     -189.075653       56.486210
BFGS:    6 02:15:03     -196.135107       27.682410
BFGS:    7 02:15:06     -199.656359       16.398360
BFGS:    8 02:15:08     -201.409241        9.467682
BFGS:    9 02:15:11     -202.164762        5.304787
BFGS:   10 02:15:14     -202.475947        2.664264
BFGS:   11 02:15:17     -202.621812        1.994043
BFGS:   12 02:15:19     -202.670677        2.087630
BFGS:   13 02:15:22     -202.691155        1.998321
BFGS:   14 02:15:24     -202.717779        2.182591
BFGS:   15 02:15:27     -202.747312        1.918581
BFGS:   16 02:15:30     -202.765830        1.082940
BFGS:   17 02:15:32     -202.785477        0.340396
BFGS:   18 02:15:35     -202.802599        0.735938
BFGS:   19 02:15:38     -202.810985        0.763659
BFGS:   20 02:15:41     -202.815263        0.572923
BFGS:   21 02:15:44     -202.817402        0.231637
BFGS:   22 02:15:46     -202.818227        0.071593
BFGS:   23 02:15:49     -202.818582        0.105486
BFGS:   24 02:15:52     -202.818808        0.103542
BFGS:   25 02:15:55     -202.819042        0.066144
BFGS:   26 02:15:57     -202.819275        0.026657
