      Step     Time          Energy          fmax
BFGS:    0 02:53:28     -172.269669        2.627256
BFGS:    1 02:53:28     -172.473236        1.494117
BFGS:    2 02:53:28     -172.598557        0.940254
BFGS:    3 02:53:29     -172.630630        0.717086
BFGS:    4 02:53:29     -172.654114        0.518940
BFGS:    5 02:53:29     -172.666840        0.589477
BFGS:    6 02:53:30     -172.682724        0.537948
BFGS:    7 02:53:30     -172.704498        0.464467
BFGS:    8 02:53:30     -172.719711        0.395575
BFGS:    9 02:53:31     -172.728989        0.312526
BFGS:   10 02:53:31     -172.735168        0.260114
BFGS:   11 02:53:31     -172.741043        0.181692
BFGS:   12 02:53:32     -172.745972        0.161347
BFGS:   13 02:53:32     -172.749130        0.121607
BFGS:   14 02:53:33     -172.750854        0.078248
BFGS:   15 02:53:33     -172.752045        0.094660
BFGS:   16 02:53:33     -172.753540        0.108968
BFGS:   17 02:53:34     -172.755066        0.097397
BFGS:   18 02:53:34     -172.756119        0.074172
BFGS:   19 02:53:35     -172.756699        0.067276
BFGS:   20 02:53:35     -172.757202        0.065031
BFGS:   21 02:53:35     -172.757980        0.071146
BFGS:   22 02:53:35     -172.758881        0.069286
BFGS:   23 02:53:36     -172.759567        0.067242
BFGS:   24 02:53:36     -172.759979        0.063663
BFGS:   25 02:53:37     -172.760345        0.055216
BFGS:   26 02:53:37     -172.760773        0.046468
      Step     Time          Energy          fmax
BFGS:    0 16:21:55     -172.269669        2.627256
BFGS:    1 16:21:55     -172.473236        1.494117
BFGS:    2 16:21:55     -172.598557        0.940253
BFGS:    3 16:21:56     -172.630646        0.717086
BFGS:    4 16:21:56     -172.654114        0.518941
BFGS:    5 16:21:56     -172.666840        0.589478
BFGS:    6 16:21:56     -172.682724        0.537947
BFGS:    7 16:21:57     -172.704498        0.464453
BFGS:    8 16:21:57     -172.719711        0.395573
BFGS:    9 16:21:57     -172.728989        0.312531
BFGS:   10 16:21:57     -172.735168        0.260112
BFGS:   11 16:21:57     -172.741043        0.181710
BFGS:   12 16:21:58     -172.745972        0.161331
BFGS:   13 16:21:58     -172.749130        0.121584
BFGS:   14 16:21:58     -172.750854        0.078258
BFGS:   15 16:21:58     -172.752045        0.094661
BFGS:   16 16:21:58     -172.753540        0.108918
BFGS:   17 16:21:59     -172.755066        0.097452
BFGS:   18 16:21:59     -172.756119        0.074121
BFGS:   19 16:21:59     -172.756714        0.067265
BFGS:   20 16:21:59     -172.757217        0.065038
BFGS:   21 16:21:59     -172.757980        0.071137
BFGS:   22 16:22:00     -172.758896        0.069235
BFGS:   23 16:22:00     -172.759567        0.067234
BFGS:   24 16:22:00     -172.759979        0.063642
BFGS:   25 16:22:00     -172.760345        0.055267
BFGS:   26 16:22:01     -172.760773        0.046558
