      Step     Time          Energy          fmax
BFGS:    0 02:59:53     -169.653854        5.990589
BFGS:    1 02:59:54     -171.269257        2.893294
BFGS:    2 02:59:54     -171.797180        1.233806
BFGS:    3 02:59:54     -171.907181        1.076358
BFGS:    4 02:59:54     -171.999619        0.708265
BFGS:    5 02:59:55     -172.066025        0.946655
BFGS:    6 02:59:55     -172.178970        1.115356
BFGS:    7 02:59:55     -172.298843        0.965761
BFGS:    8 02:59:56     -172.392731        0.861834
BFGS:    9 02:59:56     -172.457260        0.682965
BFGS:   10 02:59:56     -172.503738        0.559376
BFGS:   11 02:59:57     -172.564087        0.427312
BFGS:   12 02:59:57     -172.607361        0.378403
BFGS:   13 02:59:57     -172.642059        0.193480
BFGS:   14 02:59:58     -172.648636        0.093479
BFGS:   15 02:59:58     -172.649536        0.082437
BFGS:   16 02:59:58     -172.650681        0.052582
BFGS:   17 02:59:59     -172.651398        0.044666
      Step     Time          Energy          fmax
BFGS:    0 16:26:38     -169.653854        5.990589
BFGS:    1 16:26:38     -171.269257        2.893293
BFGS:    2 16:26:38     -171.797180        1.233806
BFGS:    3 16:26:39     -171.907181        1.076358
BFGS:    4 16:26:39     -171.999619        0.708264
BFGS:    5 16:26:39     -172.066025        0.946663
BFGS:    6 16:26:39     -172.178970        1.115340
BFGS:    7 16:26:40     -172.298843        0.965759
BFGS:    8 16:26:40     -172.392715        0.861846
BFGS:    9 16:26:40     -172.457260        0.682961
BFGS:   10 16:26:40     -172.503738        0.559389
BFGS:   11 16:26:41     -172.564087        0.427310
BFGS:   12 16:26:41     -172.607361        0.378412
BFGS:   13 16:26:41     -172.642059        0.193468
BFGS:   14 16:26:42     -172.648636        0.093480
BFGS:   15 16:26:42     -172.649536        0.082438
BFGS:   16 16:26:42     -172.650681        0.052566
BFGS:   17 16:26:42     -172.651398        0.044660
