      Step     Time          Energy          fmax
BFGS:    0 01:02:27     -172.594391        0.294138
BFGS:    1 01:02:28     -172.597748        0.114864
BFGS:    2 01:02:28     -172.599075        0.094237
BFGS:    3 01:02:28     -172.600357        0.098962
BFGS:    4 01:02:28     -172.601486        0.084987
BFGS:    5 01:02:29     -172.601883        0.030381
      Step     Time          Energy          fmax
BFGS:    0 14:55:39     -172.594391        0.294138
BFGS:    1 14:55:40     -172.597748        0.114864
BFGS:    2 14:55:40     -172.599075        0.094238
BFGS:    3 14:55:40     -172.600357        0.098974
BFGS:    4 14:55:40     -172.601486        0.084987
BFGS:    5 14:55:40     -172.601898        0.030386
