      Step     Time          Energy          fmax
BFGS:    0 03:13:00     -172.571304        0.229565
BFGS:    1 03:13:00     -172.573853        0.111322
BFGS:    2 03:13:00     -172.575043        0.088524
BFGS:    3 03:13:00     -172.576187        0.108245
BFGS:    4 03:13:01     -172.577148        0.094456
BFGS:    5 03:13:01     -172.577530        0.057213
BFGS:    6 03:13:01     -172.577728        0.050027
BFGS:    7 03:13:01     -172.577972        0.068915
BFGS:    8 03:13:02     -172.578461        0.105364
BFGS:    9 03:13:02     -172.579086        0.108618
BFGS:   10 03:13:02     -172.579575        0.066454
BFGS:   11 03:13:03     -172.579895        0.043952
      Step     Time          Energy          fmax
BFGS:    0 16:36:41     -172.571304        0.229565
BFGS:    1 16:36:42     -172.573853        0.111322
BFGS:    2 16:36:42     -172.575043        0.088524
BFGS:    3 16:36:42     -172.576172        0.108222
BFGS:    4 16:36:42     -172.577148        0.094516
BFGS:    5 16:36:42     -172.577530        0.057157
BFGS:    6 16:36:43     -172.577728        0.050016
BFGS:    7 16:36:43     -172.577972        0.068936
BFGS:    8 16:36:43     -172.578461        0.105372
BFGS:    9 16:36:43     -172.579086        0.108581
BFGS:   10 16:36:43     -172.579575        0.066480
BFGS:   11 16:36:44     -172.579895        0.043952
