      Step     Time          Energy          fmax
BFGS:    0 01:14:09     -172.283447        3.856234
BFGS:    1 01:14:09     -172.557526        1.378697
BFGS:    2 01:14:10     -172.623093        0.631047
BFGS:    3 01:14:10     -172.673676        0.707662
BFGS:    4 01:14:10     -172.705185        0.781521
BFGS:    5 01:14:11     -172.827927        1.102099
BFGS:    6 01:14:11     -172.859665        2.849027
BFGS:    7 01:14:12     -172.996094        0.832196
BFGS:    8 01:14:12     -173.100220        0.731189
BFGS:    9 01:14:13     -172.797134        6.078711
BFGS:   10 01:14:13     -173.208603        0.649069
BFGS:   11 01:14:13     -173.256683        0.738195
BFGS:   12 01:14:14     -173.362808        2.062369
BFGS:   13 01:14:14     -173.408157        1.226998
BFGS:   14 01:14:14     -173.461975        0.767991
BFGS:   15 01:14:15     -173.513306        0.932514
BFGS:   16 01:14:15     -173.626282        0.956124
BFGS:   17 01:14:15     -173.677582        0.773036
BFGS:   18 01:14:15     -173.695755        0.560276
BFGS:   19 01:14:16     -173.706223        0.308585
BFGS:   20 01:14:16     -173.711441        0.123081
BFGS:   21 01:14:16     -173.712189        0.051623
BFGS:   22 01:14:17     -173.712402        0.033231
      Step     Time          Energy          fmax
BFGS:    0 15:04:37     -172.283447        3.856231
BFGS:    1 15:04:38     -172.557526        1.378699
BFGS:    2 15:04:38     -172.623093        0.631050
BFGS:    3 15:04:38     -172.673691        0.707662
BFGS:    4 15:04:38     -172.705185        0.781520
BFGS:    5 15:04:38     -172.827927        1.102091
BFGS:    6 15:04:39     -172.859665        2.849021
BFGS:    7 15:04:39     -172.996109        0.832197
BFGS:    8 15:04:39     -173.100204        0.731188
BFGS:    9 15:04:39     -172.797073        6.079030
BFGS:   10 15:04:40     -173.208603        0.649078
BFGS:   11 15:04:40     -173.256683        0.738232
BFGS:   12 15:04:40     -173.362808        2.062347
BFGS:   13 15:04:40     -173.408157        1.226948
BFGS:   14 15:04:41     -173.461975        0.768002
BFGS:   15 15:04:41     -173.513306        0.932544
BFGS:   16 15:04:41     -173.626266        0.956065
BFGS:   17 15:04:41     -173.677582        0.772996
BFGS:   18 15:04:42     -173.695740        0.560256
BFGS:   19 15:04:42     -173.706207        0.308611
BFGS:   20 15:04:42     -173.711456        0.123108
BFGS:   21 15:04:42     -173.712189        0.051577
BFGS:   22 15:04:42     -173.712402        0.033231
