      Step     Time          Energy          fmax
BFGS:    0 00:51:11     -172.570862        0.262749
BFGS:    1 00:51:11     -172.573486        0.101939
BFGS:    2 00:51:12     -172.574677        0.078288
BFGS:    3 00:51:12     -172.575806        0.106646
BFGS:    4 00:51:12     -172.576782        0.090864
BFGS:    5 00:51:12     -172.577164        0.047325
      Step     Time          Energy          fmax
BFGS:    0 14:35:41     -172.570862        0.262749
BFGS:    1 14:35:41     -172.573486        0.101940
BFGS:    2 14:35:42     -172.574677        0.078288
BFGS:    3 14:35:42     -172.575806        0.106647
BFGS:    4 14:35:42     -172.576767        0.090863
BFGS:    5 14:35:42     -172.577164        0.047325
