      Step     Time          Energy          fmax
BFGS:    0 03:02:27     -172.567184        0.296200
BFGS:    1 03:02:27     -172.571655        0.270238
BFGS:    2 03:02:27     -172.579819        0.407424
BFGS:    3 03:02:28     -172.587219        0.475663
BFGS:    4 03:02:28     -172.599319        0.515241
BFGS:    5 03:02:29     -172.643570        1.034428
BFGS:    6 03:02:29     -172.966248        2.371866
BFGS:    7 03:02:30     -173.055893        2.167843
BFGS:    8 03:02:30     -173.248779        1.746790
BFGS:    9 03:02:31     -173.364075        1.528335
BFGS:   10 03:02:31     -173.547867        1.609618
BFGS:   11 03:02:32     -173.597565        0.644817
BFGS:   12 03:02:32     -173.617523        0.449828
BFGS:   13 03:02:32     -173.634415        0.169771
BFGS:   14 03:02:32     -173.637756        0.171314
BFGS:   15 03:02:33     -173.643784        0.191213
BFGS:   16 03:02:34     -173.648788        0.214588
BFGS:   17 03:02:34     -173.656006        0.252753
BFGS:   18 03:02:34     -173.662842        0.195726
BFGS:   19 03:02:35     -173.669357        0.179870
BFGS:   20 03:02:35     -173.675201        0.191096
BFGS:   21 03:02:35     -173.687271        0.342143
BFGS:   22 03:02:36     -173.703064        0.336537
BFGS:   23 03:02:36     -173.710114        0.127865
BFGS:   24 03:02:36     -173.711273        0.094246
BFGS:   25 03:02:37     -173.712433        0.095206
BFGS:   26 03:02:38     -173.714096        0.137505
BFGS:   27 03:02:38     -173.715561        0.113534
BFGS:   28 03:02:38     -173.716187        0.043185
      Step     Time          Energy          fmax
BFGS:    0 16:46:13     -172.567184        0.296200
BFGS:    1 16:46:13     -172.571655        0.270238
BFGS:    2 16:46:14     -172.579819        0.407424
BFGS:    3 16:46:14     -172.587219        0.475663
BFGS:    4 16:46:14     -172.599319        0.515241
BFGS:    5 16:46:14     -172.643570        1.034428
BFGS:    6 16:46:15     -172.966248        2.371866
BFGS:    7 16:46:15     -173.055893        2.167843
BFGS:    8 16:46:15     -173.248779        1.746790
BFGS:    9 16:46:16     -173.364090        1.528335
BFGS:   10 16:46:16     -173.547867        1.609618
BFGS:   11 16:46:16     -173.597565        0.644817
BFGS:   12 16:46:17     -173.617523        0.449829
BFGS:   13 16:46:17     -173.634415        0.169771
BFGS:   14 16:46:17     -173.637756        0.171353
BFGS:   15 16:46:18     -173.643784        0.191151
BFGS:   16 16:46:18     -173.648788        0.214648
BFGS:   17 16:46:18     -173.656006        0.252694
BFGS:   18 16:46:19     -173.662842        0.195729
BFGS:   19 16:46:19     -173.669357        0.179857
BFGS:   20 16:46:20     -173.675201        0.191065
BFGS:   21 16:46:20     -173.687271        0.342209
BFGS:   22 16:46:20     -173.703064        0.336523
BFGS:   23 16:46:20     -173.710114        0.127833
BFGS:   24 16:46:21     -173.711273        0.094245
BFGS:   25 16:46:21     -173.712448        0.095205
BFGS:   26 16:46:21     -173.714096        0.137357
BFGS:   27 16:46:22     -173.715561        0.113464
BFGS:   28 16:46:22     -173.716187        0.043161
