      Step     Time          Energy          fmax
BFGS:    0 05:23:03     -172.654526        0.584550
BFGS:    1 05:23:04     -172.671280        0.343462
BFGS:    2 05:23:04     -172.681778        0.290613
BFGS:    3 05:23:04     -172.691544        0.401731
BFGS:    4 05:23:05     -172.703705        0.397549
BFGS:    5 05:23:05     -172.710556        0.216302
BFGS:    6 05:23:05     -172.713379        0.150046
BFGS:    7 05:23:05     -172.715775        0.227555
BFGS:    8 05:23:05     -172.719650        0.300959
BFGS:    9 05:23:06     -172.724899        0.309856
BFGS:   10 05:23:06     -172.730286        0.227740
BFGS:   11 05:23:07     -172.734787        0.184198
BFGS:   12 05:23:07     -172.740631        0.289059
BFGS:   13 05:23:07     -172.750656        0.515802
BFGS:   14 05:23:08     -172.763687        0.609720
BFGS:   15 05:23:08     -172.773239        0.405213
BFGS:   16 05:23:08     -172.777588        0.137656
BFGS:   17 05:23:09     -172.778595        0.141243
BFGS:   18 05:23:09     -172.779785        0.133981
BFGS:   19 05:23:09     -172.781509        0.132024
BFGS:   20 05:23:10     -172.782730        0.098357
BFGS:   21 05:23:10     -172.783310        0.054369
BFGS:   22 05:23:11     -172.783661        0.060793
BFGS:   23 05:23:11     -172.784134        0.081262
BFGS:   24 05:23:12     -172.784851        0.098854
BFGS:   25 05:23:12     -172.785629        0.088326
BFGS:   26 05:23:13     -172.786301        0.071622
BFGS:   27 05:23:13     -172.787003        0.090622
BFGS:   28 05:23:14     -172.788101        0.126753
BFGS:   29 05:23:14     -172.789871        0.152735
BFGS:   30 05:23:15     -172.791946        0.145202
BFGS:   31 05:23:15     -172.793518        0.119699
BFGS:   32 05:23:15     -172.794540        0.090491
BFGS:   33 05:23:16     -172.795593        0.106039
BFGS:   34 05:23:16     -172.796967        0.123470
BFGS:   35 05:23:16     -172.798248        0.108389
BFGS:   36 05:23:17     -172.799072        0.084618
BFGS:   37 05:23:17     -172.799576        0.072849
BFGS:   38 05:23:17     -172.800156        0.110170
BFGS:   39 05:23:17     -172.801025        0.132635
BFGS:   40 05:23:18     -172.801956        0.111851
BFGS:   41 05:23:18     -172.802612        0.057070
BFGS:   42 05:23:18     -172.803055        0.059180
BFGS:   43 05:23:19     -172.803543        0.061582
BFGS:   44 05:23:19     -172.804214        0.078198
BFGS:   45 05:23:19     -172.804886        0.072920
BFGS:   46 05:23:20     -172.805359        0.047410
      Step     Time          Energy          fmax
BFGS:    0 19:06:35     -172.654526        0.584550
BFGS:    1 19:06:35     -172.671280        0.343462
BFGS:    2 19:06:36     -172.681778        0.290613
BFGS:    3 19:06:36     -172.691544        0.401731
BFGS:    4 19:06:37     -172.703705        0.397549
BFGS:    5 19:06:37     -172.710556        0.216302
BFGS:    6 19:06:37     -172.713379        0.150046
BFGS:    7 19:06:38     -172.715775        0.227555
BFGS:    8 19:06:38     -172.719650        0.300959
BFGS:    9 19:06:38     -172.724899        0.309859
BFGS:   10 19:06:39     -172.730286        0.227750
BFGS:   11 19:06:39     -172.734787        0.184206
BFGS:   12 19:06:40     -172.740631        0.289035
BFGS:   13 19:06:40     -172.750656        0.515799
BFGS:   14 19:06:41     -172.763687        0.609711
BFGS:   15 19:06:41     -172.773224        0.405288
BFGS:   16 19:06:41     -172.777588        0.137641
BFGS:   17 19:06:42     -172.778595        0.141267
BFGS:   18 19:06:42     -172.779785        0.134033
BFGS:   19 19:06:43     -172.781509        0.132005
BFGS:   20 19:06:43     -172.782730        0.098335
BFGS:   21 19:06:43     -172.783310        0.054368
BFGS:   22 19:06:44     -172.783661        0.060769
BFGS:   23 19:06:44     -172.784134        0.081231
BFGS:   24 19:06:45     -172.784851        0.098851
BFGS:   25 19:06:45     -172.785629        0.088297
BFGS:   26 19:06:45     -172.786301        0.071628
BFGS:   27 19:06:46     -172.786987        0.090574
BFGS:   28 19:06:46     -172.788101        0.126638
BFGS:   29 19:06:46     -172.789871        0.152704
BFGS:   30 19:06:47     -172.791946        0.145168
BFGS:   31 19:06:47     -172.793518        0.119669
BFGS:   32 19:06:48     -172.794540        0.090490
BFGS:   33 19:06:48     -172.795593        0.106030
BFGS:   34 19:06:49     -172.796967        0.123398
BFGS:   35 19:06:49     -172.798248        0.108329
BFGS:   36 19:06:49     -172.799072        0.084624
BFGS:   37 19:06:50     -172.799576        0.072846
BFGS:   38 19:06:50     -172.800156        0.110084
BFGS:   39 19:06:50     -172.801041        0.132608
BFGS:   40 19:06:50     -172.801956        0.111815
BFGS:   41 19:06:51     -172.802628        0.057050
BFGS:   42 19:06:51     -172.803055        0.059179
BFGS:   43 19:06:51     -172.803543        0.061551
BFGS:   44 19:06:51     -172.804214        0.078145
BFGS:   45 19:06:52     -172.804886        0.072889
BFGS:   46 19:06:52     -172.805374        0.047410
