      Step     Time          Energy          fmax
BFGS:    0 09:13:16     -172.269669        2.627250
BFGS:    1 09:13:17     -172.473236        1.494116
BFGS:    2 09:13:17     -172.598557        0.940262
BFGS:    3 09:13:17     -172.630630        0.717080
BFGS:    4 09:13:18     -172.654114        0.518943
BFGS:    5 09:13:18     -172.666840        0.589478
BFGS:    6 09:13:18     -172.682724        0.537964
BFGS:    7 09:13:19     -172.704498        0.464475
BFGS:    8 09:13:19     -172.719711        0.395580
BFGS:    9 09:13:19     -172.728989        0.312523
BFGS:   10 09:13:19     -172.735168        0.260110
BFGS:   11 09:13:20     -172.741043        0.181707
BFGS:   12 09:13:20     -172.745972        0.161405
BFGS:   13 09:13:20     -172.749130        0.121555
BFGS:   14 09:13:20     -172.750854        0.078239
BFGS:   15 09:13:21     -172.752045        0.094666
BFGS:   16 09:13:21     -172.753540        0.108889
BFGS:   17 09:13:21     -172.755066        0.097426
BFGS:   18 09:13:21     -172.756119        0.074086
BFGS:   19 09:13:22     -172.756699        0.067265
BFGS:   20 09:13:22     -172.757217        0.065051
BFGS:   21 09:13:22     -172.757980        0.071151
BFGS:   22 09:13:22     -172.758896        0.069267
BFGS:   23 09:13:23     -172.759567        0.067228
BFGS:   24 09:13:23     -172.759979        0.063668
BFGS:   25 09:13:23     -172.760345        0.055239
BFGS:   26 09:13:24     -172.760773        0.046542
      Step     Time          Energy          fmax
BFGS:    0 23:24:57     -172.269669        2.627249
BFGS:    1 23:24:57     -172.473236        1.494115
BFGS:    2 23:24:57     -172.598557        0.940259
BFGS:    3 23:24:58     -172.630630        0.717086
BFGS:    4 23:24:58     -172.654114        0.518943
BFGS:    5 23:24:58     -172.666840        0.589478
BFGS:    6 23:24:58     -172.682724        0.537964
BFGS:    7 23:24:59     -172.704498        0.464479
BFGS:    8 23:24:59     -172.719711        0.395584
BFGS:    9 23:25:00     -172.728989        0.312518
BFGS:   10 23:25:00     -172.735168        0.260113
BFGS:   11 23:25:00     -172.741043        0.181684
BFGS:   12 23:25:01     -172.745972        0.161375
BFGS:   13 23:25:01     -172.749130        0.121559
BFGS:   14 23:25:02     -172.750854        0.078253
BFGS:   15 23:25:02     -172.752045        0.094669
BFGS:   16 23:25:02     -172.753540        0.108947
BFGS:   17 23:25:03     -172.755066        0.097387
BFGS:   18 23:25:03     -172.756119        0.074156
BFGS:   19 23:25:03     -172.756699        0.067280
BFGS:   20 23:25:04     -172.757217        0.065040
BFGS:   21 23:25:04     -172.757980        0.071151
BFGS:   22 23:25:04     -172.758881        0.069278
BFGS:   23 23:25:04     -172.759567        0.067237
BFGS:   24 23:25:05     -172.759979        0.063656
BFGS:   25 23:25:05     -172.760345        0.055216
BFGS:   26 23:25:05     -172.760757        0.046564
