      Step     Time          Energy          fmax
BFGS:    0 08:49:30     -161.492569       50.930993
BFGS:    1 08:49:30     -170.235214       10.195448
BFGS:    2 08:49:30     -171.321304        4.810223
BFGS:    3 08:49:31     -171.833847        1.003567
BFGS:    4 08:49:31     -171.920685        1.459105
BFGS:    5 08:49:31     -172.140396        2.454071
BFGS:    6 08:49:31     -172.387756        2.260148
BFGS:    7 08:49:32     -172.671021        1.349541
BFGS:    8 08:49:32     -172.908691        1.331265
BFGS:    9 08:49:33     -173.102585        1.615499
BFGS:   10 08:49:33     -173.334991        1.551598
BFGS:   11 08:49:33     -173.628174        0.539650
BFGS:   12 08:49:33     -173.678772        0.563311
BFGS:   13 08:49:34     -173.695831        0.317765
BFGS:   14 08:49:34     -173.707550        0.102659
BFGS:   15 08:49:34     -173.708878        0.104297
BFGS:   16 08:49:34     -173.709167        0.096007
BFGS:   17 08:49:34     -173.709564        0.068142
BFGS:   18 08:49:35     -173.710022        0.055278
BFGS:   19 08:49:35     -173.710297        0.029688
      Step     Time          Energy          fmax
BFGS:    0 23:02:17     -161.492554       50.931020
BFGS:    1 23:02:17     -170.235214       10.195447
BFGS:    2 23:02:17     -171.321304        4.810221
BFGS:    3 23:02:18     -171.833847        1.003569
BFGS:    4 23:02:18     -171.920685        1.459104
BFGS:    5 23:02:18     -172.140396        2.454071
BFGS:    6 23:02:19     -172.387756        2.260148
BFGS:    7 23:02:19     -172.671021        1.349542
BFGS:    8 23:02:19     -172.908691        1.331264
BFGS:    9 23:02:19     -173.102585        1.615488
BFGS:   10 23:02:20     -173.334991        1.551588
BFGS:   11 23:02:20     -173.628174        0.539645
BFGS:   12 23:02:20     -173.678772        0.563333
BFGS:   13 23:02:21     -173.695831        0.317744
BFGS:   14 23:02:21     -173.707535        0.102701
BFGS:   15 23:02:21     -173.708878        0.104295
BFGS:   16 23:02:22     -173.709152        0.096007
BFGS:   17 23:02:22     -173.709564        0.068161
BFGS:   18 23:02:22     -173.710022        0.055252
BFGS:   19 23:02:23     -173.710281        0.029749
