      Step     Time          Energy          fmax
BFGS:    0 10:56:58     -172.547638        0.252181
BFGS:    1 10:56:58     -172.550064        0.114855
BFGS:    2 10:56:59     -172.551773        0.106439
BFGS:    3 10:56:59     -172.553406        0.146812
BFGS:    4 10:56:59     -172.554871        0.124344
BFGS:    5 10:57:00     -172.555634        0.070253
BFGS:    6 10:57:00     -172.556244        0.099604
BFGS:    7 10:57:00     -172.557388        0.184400
BFGS:    8 10:57:00     -172.559891        0.294359
BFGS:    9 10:57:01     -172.564499        0.384040
BFGS:   10 10:57:01     -172.570343        0.351066
BFGS:   11 10:57:02     -172.575287        0.176050
BFGS:   12 10:57:02     -172.578552        0.117131
BFGS:   13 10:57:02     -172.581604        0.176138
BFGS:   14 10:57:03     -172.586258        0.265882
BFGS:   15 10:57:03     -172.591263        0.255555
BFGS:   16 10:57:03     -172.594269        0.117232
BFGS:   17 10:57:03     -172.595016        0.041709
      Step     Time          Energy          fmax
BFGS:    0 01:07:03     -172.547638        0.252188
BFGS:    1 01:07:03     -172.550064        0.114855
BFGS:    2 01:07:04     -172.551773        0.106391
BFGS:    3 01:07:04     -172.553391        0.146792
BFGS:    4 01:07:04     -172.554871        0.124317
BFGS:    5 01:07:04     -172.555634        0.070191
BFGS:    6 01:07:05     -172.556244        0.099547
BFGS:    7 01:07:05     -172.557388        0.184422
BFGS:    8 01:07:05     -172.559891        0.294306
BFGS:    9 01:07:05     -172.564499        0.383979
BFGS:   10 01:07:06     -172.570343        0.351038
BFGS:   11 01:07:06     -172.575302        0.175965
BFGS:   12 01:07:06     -172.578552        0.117128
BFGS:   13 01:07:06     -172.581604        0.176276
BFGS:   14 01:07:07     -172.586258        0.265836
BFGS:   15 01:07:07     -172.591263        0.255587
BFGS:   16 01:07:07     -172.594269        0.117240
BFGS:   17 01:07:08     -172.595016        0.041709
