      Step     Time          Energy          fmax
BFGS:    0 08:40:03     -172.572372        0.273193
BFGS:    1 08:40:03     -172.575073        0.106685
BFGS:    2 08:40:03     -172.576324        0.081684
BFGS:    3 08:40:03     -172.577530        0.111898
BFGS:    4 08:40:04     -172.578568        0.094852
BFGS:    5 08:40:05     -172.578979        0.049809
      Step     Time          Energy          fmax
BFGS:    0 22:53:00     -172.572372        0.273193
BFGS:    1 22:53:00     -172.575058        0.106685
BFGS:    2 22:53:01     -172.576324        0.081684
BFGS:    3 22:53:01     -172.577530        0.111896
BFGS:    4 22:53:01     -172.578552        0.094853
BFGS:    5 22:53:01     -172.578979        0.049822
