      Step     Time          Energy          fmax
BFGS:    0 07:55:02     -169.653854        5.990594
BFGS:    1 07:55:02     -171.269257        2.893295
BFGS:    2 07:55:03     -171.797180        1.233808
BFGS:    3 07:55:03     -171.907181        1.076355
BFGS:    4 07:55:03     -171.999619        0.708262
BFGS:    5 07:55:03     -172.066025        0.946665
BFGS:    6 07:55:04     -172.178970        1.115379
BFGS:    7 07:55:04     -172.298843        0.965730
BFGS:    8 07:55:04     -172.392715        0.861854
BFGS:    9 07:55:04     -172.457260        0.682958
BFGS:   10 07:55:05     -172.503738        0.559385
BFGS:   11 07:55:05     -172.564087        0.427330
BFGS:   12 07:55:05     -172.607361        0.378406
BFGS:   13 07:55:05     -172.642059        0.193466
BFGS:   14 07:55:06     -172.648636        0.093480
BFGS:   15 07:55:06     -172.649536        0.082436
BFGS:   16 07:55:06     -172.650681        0.052577
BFGS:   17 07:55:06     -172.651398        0.044654
      Step     Time          Energy          fmax
BFGS:    0 22:08:28     -169.653854        5.990597
BFGS:    1 22:08:28     -171.269257        2.893294
BFGS:    2 22:08:28     -171.797180        1.233806
BFGS:    3 22:08:29     -171.907181        1.076353
BFGS:    4 22:08:29     -171.999619        0.708258
BFGS:    5 22:08:29     -172.066025        0.946660
BFGS:    6 22:08:30     -172.178970        1.115329
BFGS:    7 22:08:30     -172.298843        0.965754
BFGS:    8 22:08:30     -172.392715        0.861839
BFGS:    9 22:08:31     -172.457260        0.682961
BFGS:   10 22:08:31     -172.503738        0.559396
BFGS:   11 22:08:31     -172.564087        0.427309
BFGS:   12 22:08:31     -172.607361        0.378404
BFGS:   13 22:08:32     -172.642059        0.193473
BFGS:   14 22:08:32     -172.648636        0.093480
BFGS:   15 22:08:32     -172.649536        0.082439
BFGS:   16 22:08:32     -172.650681        0.052578
BFGS:   17 22:08:33     -172.651398        0.044654
