      Step     Time          Energy          fmax
BFGS:    0 06:52:57     -172.592133        0.283560
BFGS:    1 06:52:57     -172.595428        0.110906
BFGS:    2 06:52:57     -172.596695        0.091338
BFGS:    3 06:52:58     -172.597931        0.097257
BFGS:    4 06:52:58     -172.599030        0.086879
BFGS:    5 06:52:58     -172.599426        0.031307
      Step     Time          Energy          fmax
BFGS:    0 21:08:01     -172.592133        0.283560
BFGS:    1 21:08:02     -172.595428        0.110906
BFGS:    2 21:08:02     -172.596695        0.091338
BFGS:    3 21:08:02     -172.597931        0.097257
BFGS:    4 21:08:02     -172.599030        0.086877
BFGS:    5 21:08:03     -172.599426        0.031313
