      Step     Time          Energy          fmax
BFGS:    0 07:06:38     -172.547119        0.241642
BFGS:    1 07:06:39     -172.549484        0.110475
BFGS:    2 07:06:39     -172.551102        0.102150
BFGS:    3 07:06:39     -172.552658        0.142029
BFGS:    4 07:06:40     -172.554077        0.121131
BFGS:    5 07:06:40     -172.554779        0.068095
BFGS:    6 07:06:40     -172.555328        0.095320
BFGS:    7 07:06:41     -172.556335        0.175885
BFGS:    8 07:06:41     -172.558563        0.281969
BFGS:    9 07:06:41     -172.562714        0.374181
BFGS:   10 07:06:41     -172.568146        0.355130
BFGS:   11 07:06:42     -172.572937        0.193901
BFGS:   12 07:06:42     -172.576324        0.122590
BFGS:   13 07:06:42     -172.579468        0.179331
BFGS:   14 07:06:43     -172.584305        0.275215
BFGS:   15 07:06:43     -172.589813        0.280995
BFGS:   16 07:06:43     -172.593460        0.146645
BFGS:   17 07:06:43     -172.594437        0.054031
BFGS:   18 07:06:44     -172.594681        0.041402
      Step     Time          Energy          fmax
BFGS:    0 21:21:24     -172.547119        0.241642
BFGS:    1 21:21:24     -172.549484        0.110475
BFGS:    2 21:21:24     -172.551102        0.102150
BFGS:    3 21:21:25     -172.552658        0.142005
BFGS:    4 21:21:25     -172.554077        0.121139
BFGS:    5 21:21:25     -172.554779        0.068101
BFGS:    6 21:21:26     -172.555328        0.095326
BFGS:    7 21:21:26     -172.556335        0.175878
BFGS:    8 21:21:26     -172.558563        0.281925
BFGS:    9 21:21:27     -172.562714        0.374203
BFGS:   10 21:21:27     -172.568146        0.355173
BFGS:   11 21:21:27     -172.572952        0.193861
BFGS:   12 21:21:28     -172.576324        0.122600
BFGS:   13 21:21:28     -172.579468        0.179288
BFGS:   14 21:21:28     -172.584305        0.275162
BFGS:   15 21:21:28     -172.589813        0.281012
BFGS:   16 21:21:29     -172.593460        0.146656
BFGS:   17 21:21:29     -172.594437        0.054037
BFGS:   18 21:21:29     -172.594681        0.041405
