      Step     Time          Energy          fmax
BFGS:    0 06:11:53     -172.299271        3.836075
BFGS:    1 06:11:54     -172.571381        1.382476
BFGS:    2 06:11:54     -172.645645        0.684563
BFGS:    3 06:11:54     -172.706863        0.773976
BFGS:    4 06:11:54     -172.749420        0.907558
BFGS:    5 06:11:54     -172.948761        1.356191
BFGS:    6 06:11:55     -172.816757        4.235660
BFGS:    7 06:11:55     -173.131119        0.615515
BFGS:    8 06:11:55     -173.208313        0.567902
BFGS:    9 06:11:56     -173.221237        3.221703
BFGS:   10 06:11:56     -173.307220        0.986941
BFGS:   11 06:11:56     -173.338379        0.863819
BFGS:   12 06:11:58     -173.445374        1.061617
BFGS:   13 06:11:58     -173.486328        1.242562
BFGS:   14 06:11:58     -173.594666        1.250049
BFGS:   15 06:11:58     -173.658676        0.954723
BFGS:   16 06:11:59     -173.690186        0.606308
BFGS:   17 06:12:00     -173.704163        0.276528
BFGS:   18 06:12:00     -173.710037        0.121220
BFGS:   19 06:12:00     -173.711273        0.101966
BFGS:   20 06:12:00     -173.712860        0.110108
BFGS:   21 06:12:01     -173.714401        0.091695
BFGS:   22 06:12:01     -173.715668        0.047578
      Step     Time          Energy          fmax
BFGS:    0 20:27:59     -172.299255        3.836073
BFGS:    1 20:27:59     -172.571365        1.382459
BFGS:    2 20:27:59     -172.645645        0.684513
BFGS:    3 20:28:00     -172.706863        0.774022
BFGS:    4 20:28:00     -172.749420        0.907558
BFGS:    5 20:28:00     -172.948776        1.356142
BFGS:    6 20:28:01     -172.816635        4.236143
BFGS:    7 20:28:01     -173.131104        0.615511
BFGS:    8 20:28:01     -173.208298        0.567920
BFGS:    9 20:28:01     -173.221222        3.222030
BFGS:   10 20:28:02     -173.307220        0.986852
BFGS:   11 20:28:02     -173.338379        0.863978
BFGS:   12 20:28:02     -173.445374        1.061895
BFGS:   13 20:28:03     -173.486313        1.242616
BFGS:   14 20:28:03     -173.594727        1.249618
BFGS:   15 20:28:03     -173.658722        0.954210
BFGS:   16 20:28:04     -173.690201        0.605798
BFGS:   17 20:28:04     -173.704178        0.276183
BFGS:   18 20:28:04     -173.710037        0.121223
BFGS:   19 20:28:04     -173.711273        0.101968
BFGS:   20 20:28:05     -173.712860        0.110124
BFGS:   21 20:28:05     -173.714401        0.091716
BFGS:   22 20:28:05     -173.715668        0.047584
