      Step     Time          Energy          fmax
BFGS:    0 00:46:53     -158.961344        3.479051
BFGS:    1 00:46:53     -159.372426        1.748959
BFGS:    2 00:46:54     -159.730804        1.073509
BFGS:    3 00:46:54     -159.860451        0.944587
BFGS:    4 00:46:55     -159.915050        0.772432
BFGS:    5 00:46:55     -159.967488        0.719361
BFGS:    6 00:46:56     -160.027344        1.216015
BFGS:    7 00:46:56     -160.110183        1.435407
BFGS:    8 00:46:57     -160.252279        1.211663
BFGS:    9 00:46:57     -160.445186        1.462227
BFGS:   10 00:46:58     -160.611218        1.132336
BFGS:   11 00:46:59     -160.719695        0.701005
BFGS:   12 00:46:59     -160.824610        0.705794
BFGS:   13 00:47:00     -160.950105        1.110418
BFGS:   14 00:47:00     -161.085198        1.309644
BFGS:   15 00:47:01     -161.200033        1.118312
BFGS:   16 00:47:01     -161.288986        0.698762
BFGS:   17 00:47:02     -161.341795        0.424781
BFGS:   18 00:47:02     -161.365353        0.404361
BFGS:   19 00:47:03     -161.396230        0.586896
BFGS:   20 00:47:03     -161.429420        0.520146
BFGS:   21 00:47:04     -161.448361        0.217319
BFGS:   22 00:47:04     -161.452837        0.157841
BFGS:   23 00:47:05     -161.455972        0.121984
BFGS:   24 00:47:05     -161.458592        0.151169
BFGS:   25 00:47:06     -161.461170        0.123689
BFGS:   26 00:47:06     -161.462584        0.071235
BFGS:   27 00:47:07     -161.463235        0.074574
BFGS:   28 00:47:07     -161.463771        0.067054
BFGS:   29 00:47:08     -161.464766        0.077603
BFGS:   30 00:47:08     -161.466273        0.091016
BFGS:   31 00:47:09     -161.467962        0.080672
BFGS:   32 00:47:09     -161.469658        0.090862
BFGS:   33 00:47:10     -161.470867        0.109570
BFGS:   34 00:47:10     -161.472673        0.118222
BFGS:   35 00:47:11     -161.475513        0.108179
BFGS:   36 00:47:11     -161.478821        0.076876
BFGS:   37 00:47:12     -161.481227        0.062656
BFGS:   38 00:47:12     -161.482183        0.041842
