      Step     Time          Energy          fmax
BFGS:    0 04:27:06     -161.143648        0.485539
BFGS:    1 04:27:06     -161.148722        0.228390
BFGS:    2 04:27:07     -161.161072        0.305843
BFGS:    3 04:27:07     -161.172560        0.408888
BFGS:    4 04:27:08     -161.179667        0.232427
BFGS:    5 04:27:08     -161.184168        0.230342
BFGS:    6 04:27:09     -161.190008        0.375226
BFGS:    7 04:27:09     -161.200536        0.718183
BFGS:    8 04:27:10     -161.217865        0.950945
BFGS:    9 04:27:11     -161.239076        0.837990
BFGS:   10 04:27:11     -161.258636        0.412111
BFGS:   11 04:27:12     -161.279469        0.394557
BFGS:   12 04:27:12     -161.309180        0.672975
BFGS:   13 04:27:13     -161.349466        0.961201
BFGS:   14 04:27:13     -161.393718        0.860528
BFGS:   15 04:27:14     -161.427303        0.416370
BFGS:   16 04:27:14     -161.444063        0.196416
BFGS:   17 04:27:15     -161.451133        0.281531
BFGS:   18 04:27:15     -161.462317        0.340444
BFGS:   19 04:27:16     -161.471813        0.252550
BFGS:   20 04:27:16     -161.478356        0.191859
BFGS:   21 04:27:17     -161.480193        0.103823
BFGS:   22 04:27:17     -161.481526        0.096227
BFGS:   23 04:27:18     -161.482168        0.083916
BFGS:   24 04:27:18     -161.483110        0.075613
BFGS:   25 04:27:19     -161.483396        0.038510
