      Step     Time          Energy          fmax
BFGS:    0 10:43:28     -152.229004       22.675235
BFGS:    1 10:43:29     -156.356993        5.653185
BFGS:    2 10:43:29     -157.465312        2.486287
BFGS:    3 10:43:30     -157.996007        1.701520
BFGS:    4 10:43:31     -158.213765        1.442184
BFGS:    5 10:43:31     -158.392024        1.209460
BFGS:    6 10:43:32     -158.671309        1.395716
BFGS:    7 10:43:32     -159.003975        1.889739
BFGS:    8 10:43:33     -159.355519        2.140152
BFGS:    9 10:43:34     -159.659469        1.931627
BFGS:   10 10:43:34     -160.003702        1.662290
BFGS:   11 10:43:35     -160.281230        1.500303
BFGS:   12 10:43:36     -160.493072        1.174686
BFGS:   13 10:43:36     -160.661817        1.101378
BFGS:   14 10:43:37     -160.794401        1.235499
BFGS:   15 10:43:37     -160.968783        1.227809
BFGS:   16 10:43:38     -161.100933        1.166501
BFGS:   17 10:43:38     -161.200520        0.661511
BFGS:   18 10:43:39     -161.270383        0.548660
BFGS:   19 10:43:40     -161.323139        0.548060
BFGS:   20 10:43:40     -161.364957        0.461932
BFGS:   21 10:43:41     -161.396432        0.455770
BFGS:   22 10:43:41     -161.420248        0.425568
BFGS:   23 10:43:42     -161.437987        0.340831
BFGS:   24 10:43:42     -161.448206        0.255172
BFGS:   25 10:43:43     -161.457030        0.181380
BFGS:   26 10:43:43     -161.460793        0.162435
BFGS:   27 10:43:44     -161.463367        0.121169
BFGS:   28 10:43:44     -161.465623        0.084925
BFGS:   29 10:43:45     -161.468262        0.092861
BFGS:   30 10:43:46     -161.470602        0.111717
BFGS:   31 10:43:46     -161.472321        0.087340
BFGS:   32 10:43:47     -161.473281        0.093028
BFGS:   33 10:43:47     -161.474031        0.080815
BFGS:   34 10:43:48     -161.475117        0.087845
BFGS:   35 10:43:48     -161.476016        0.081505
BFGS:   36 10:43:49     -161.476813        0.068026
BFGS:   37 10:43:49     -161.477390        0.065072
BFGS:   38 10:43:50     -161.478115        0.060677
BFGS:   39 10:43:50     -161.479012        0.070532
BFGS:   40 10:43:51     -161.479964        0.075324
BFGS:   41 10:43:52     -161.480726        0.053082
BFGS:   42 10:43:52     -161.481290        0.043753
