      Step     Time          Energy          fmax
BFGS:    0 12:01:00     -160.691837        1.307802
BFGS:    1 12:01:00     -160.737297        0.695622
BFGS:    2 12:01:01     -160.784667        0.636122
BFGS:    3 12:01:01     -160.820060        0.599552
BFGS:    4 12:01:02     -160.834529        0.436315
BFGS:    5 12:01:03     -160.844743        0.281937
BFGS:    6 12:01:03     -160.853072        0.497556
BFGS:    7 12:01:04     -160.866493        0.627564
BFGS:    8 12:01:04     -160.892027        0.624849
BFGS:    9 12:01:05     -160.940480        0.798986
BFGS:   10 12:01:05     -161.014912        0.924203
BFGS:   11 12:01:06     -161.089826        0.656378
BFGS:   12 12:01:06     -161.143630        0.561259
BFGS:   13 12:01:07     -161.194138        0.539631
BFGS:   14 12:01:07     -161.263283        0.784430
BFGS:   15 12:01:08     -161.331942        0.905864
BFGS:   16 12:01:08     -161.394428        0.757196
BFGS:   17 12:01:09     -161.437859        0.384250
BFGS:   18 12:01:09     -161.453409        0.183890
BFGS:   19 12:01:10     -161.459444        0.213363
BFGS:   20 12:01:10     -161.468546        0.259090
BFGS:   21 12:01:11     -161.474104        0.168088
BFGS:   22 12:01:11     -161.476361        0.098627
BFGS:   23 12:01:12     -161.477230        0.097781
BFGS:   24 12:01:12     -161.478172        0.083566
BFGS:   25 12:01:13     -161.479659        0.107901
BFGS:   26 12:01:13     -161.481399        0.138402
BFGS:   27 12:01:14     -161.482376        0.103035
BFGS:   28 12:01:15     -161.483568        0.055606
BFGS:   29 12:01:15     -161.483758        0.055307
BFGS:   30 12:01:16     -161.484284        0.026278
